"","viento","direccion","temperatura","humedad"
"9557",10.6,9,12.65,16
"9558",10.8,11,12.75,15
"9559",10.3,17,11.45,16
"9560",10.4,18,13.85,13
"9561",7.5,15,18.05,9
"9562",6.1,360,22.55,4
"9563",5.2,339,24.15,3
"9564",4.6,280,25.95,3
"9565",7.1,231,26.05,5
"9566",9.2,226,25.65,6
"9567",10.1,220,25.25,8
"9568",8.8,224,24.95,8
"9569",8.6,225,24.45,9
"9570",6.6,228,23.85,10
"9571",6.6,212,23.15,11
"9572",6.7,200,22.45,13
"9573",3.6,223,20.55,20
"9574",0.8,292,19.15,18
"9575",1.1,63,18.65,21
"9576",2.6,37,18.65,25
"9577",6.2,5,17.25,24
"9578",5.6,359,17.85,21
"9579",5.9,8,17.95,19
"9580",6.9,12,16.15,18
"9581",9.4,15,15.65,20
"9582",6.5,12,18.15,14
"9583",6.1,13,16.75,17
"9584",5.5,4,17.75,15
"9585",3.6,352,19.55,12
"9586",1.4,322,22.95,6
"9587",3.4,226,24.85,6
"9588",3.9,219,24.95,6
"9589",4.6,213,26.75,6
"9590",7.5,211,27.75,8
"9591",9.1,225,26.75,10
"9592",8.1,214,26.45,11
"9593",7.5,198,25.45,13
"9594",7.3,223,24.95,13
"9595",8.1,228,24.05,15
"9596",7.1,232,22.15,17
"9597",4.7,208,20.75,17
"9598",1.9,268,19.45,18
"9599",0.1,275,18.85,18
"9600",1.6,335,19.05,19
"9601",2,329,18.45,18
"9602",1.3,22,18.25,18
"9603",3.4,346,18.25,18
"9604",3.2,1,18.05,18
"9605",4.5,14,17.15,18
"9606",6,24,17.15,19
"9607",6.8,18,15.75,18
"9608",5.7,360,14.65,21
"9609",5,356,16.95,19
"9610",6.9,2,21.05,15
"9611",7.5,10,23.95,8
"9612",5.8,343,25.55,4
"9613",3.4,332,27.05,4
"9614",7.2,236,26.25,12
"9615",7.9,226,25.05,13
"9616",8.5,220,23.25,14
"9617",6.9,228,22.35,14
"9618",7.1,200,22.55,17
"9619",5.5,222,21.95,17
"9620",4.3,221,21.45,20
"9621",4.4,217,20.55,25
"9622",2,253,18.65,27
"9623",0,303,18.55,27
"9624",0,343,18.35,30
"9625",4,27,17.65,31
"9626",7.7,13,15.45,34
"9627",8.5,8,15.15,30
"9628",9.2,17,16.05,24
"9629",9.6,11,14.15,27
"9630",11,10,13.45,29
"9631",10.3,11,14.05,26
"9632",9.8,11,14.35,25
"9633",7.3,7,19.05,19
"9634",4.6,346,23.15,13
"9635",3.4,332,24.85,11
"9636",2.3,329,26.25,10
"9637",8.2,217,25.35,13
"9638",9.5,220,25.25,12
"9639",8.3,210,24.75,12
"9640",9.9,217,23.85,12
"9641",8,225,22.85,12
"9642",7.1,218,22.55,10
"9643",5.6,226,22.35,10
"9644",4.9,196,22.25,11
"9645",2.4,219,20.35,15
"9646",0.3,298,18.65,20
"9647",1.6,18,18.95,21
"9648",6.5,9,17.15,17
"9649",7.1,14,17.45,19
"9650",10.1,13,15.35,22
"9651",9.8,12,14.85,21
"9652",10.3,12,14.75,22
"9653",10.1,13,15.35,20
"9654",10,12,15.85,19
"9655",10.9,11,15.05,19
"9656",10.3,12,14.75,21
"9657",8.1,12,19.25,15
"9658",4.8,7,23.55,10
"9659",1.3,190,25.25,10
"9660",3.4,195,26.35,8
"9661",3.6,237,26.75,9
"9662",7.3,228,27.15,10
"9663",10.1,227,27.15,9
"9664",10,221,26.35,10
"9665",10.7,228,24.95,9
"9666",8.4,232,24.05,8
"9667",7.5,221,23.45,9
"9668",6.4,216,22.35,10
"9669",4.3,187,20.45,18
"9670",1.1,249,18.95,20
"9671",1.4,92,18.35,26
"9672",2.3,74,18.55,19
"9673",3.1,342,18.15,21
"9674",3.9,346,18.65,18
"9675",1.5,15,18.85,17
"9676",2.5,4,17.95,19
"9677",2.6,73,18.15,18
"9678",2,27,17.55,17
"9679",3.4,353,18.05,16
"9680",2.7,33,18.45,15
"9681",1.4,310,20.55,14
"9682",2.9,164,22.75,11
"9683",4.1,209,24.55,10
"9684",4.2,177,25.85,9
"9685",4.2,225,26.85,9
"9686",8.1,216,27.15,10
"9687",10,232,26.85,11
"9688",10,230,25.95,12
"9689",10,228,25.35,12
"9690",8.6,206,24.55,13
"9691",8.8,212,23.85,13
"9692",8.3,209,22.95,14
"9693",5.5,197,21.35,15
"9694",0.3,183,19.75,16
"9695",1.3,19,19.15,19
"9696",1.2,67,18.85,17
"9697",1.1,62,18.55,18
"9698",0.9,74,18.75,17
"9699",1,69,18.55,17
"9700",2.5,63,17.95,17
"9701",3.4,49,18.25,18
"9702",3.5,49,18.55,18
"9703",3.3,38,18.35,19
"9704",4.3,6,18.15,19
"9705",3.9,344,18.95,18
"9706",2.4,197,22.35,18
"9707",2.5,175,24.15,15
"9708",2.4,191,25.15,14
"9709",4.8,238,26.05,12
"9710",4.9,252,27.05,12
"9711",6.3,248,26.95,11
"9712",8.7,227,26.15,10
"9713",9.5,234,25.85,9
"9714",8.3,220,24.55,8
"9715",6.8,228,23.25,8
"9716",5.2,223,21.55,8
"9717",2.9,245,19.65,9
"9718",0.6,270,18.25,12
"9719",0,28,18.05,12
"9720",2.5,11,18.05,12
"9721",4.7,8,17.35,11
"9722",4.7,357,17.75,13
"9723",4.7,360,19.05,13
"9724",9.1,21,14.45,18
"9725",9.8,19,14.25,17
"9726",11.3,25,15.25,15
"9727",8.8,18,15.75,16
"9728",8.8,16,15.25,17
"9729",5.1,12,19.15,13
"9730",3.2,211,21.15,11
"9731",2.7,209,23.55,9
"9732",3.6,206,25.05,7
"9733",6.3,223,25.65,7
"9734",7.8,229,25.35,7
"9735",8.2,226,24.85,6
"9736",8,224,24.15,6
"9737",7,210,23.85,7
"9738",6.6,199,23.55,10
"9739",6.1,206,22.75,14
"9740",5.7,210,21.55,20
"9741",3.6,234,18.95,25
"9742",1.8,225,17.35,30
"9743",0.9,358,16.15,35
"9744",5.7,8,15.45,34
"9745",8.8,10,14.25,28
"9746",3.6,9,15.05,34
"9747",3.7,30,14.55,23
"9748",1.6,18,16.65,34
"9749",6.4,11,15.15,18
"9750",5.6,29,15.25,15
"9751",2.6,66,16.75,27
"9752",3.4,48,17.35,23
"9753",3.9,7,17.35,16
"9754",6,13,23.25,6
"9755",6.8,10,24.55,2
"9756",4.1,352,25.85,1
"9757",4.9,214,26.55,6
"9758",7.7,214,26.25,10
"9759",7.2,223,25.85,13
"9760",8.1,214,25.25,16
"9761",7.6,229,25.25,16
"9762",6.1,221,24.05,16
"9763",6.5,230,22.95,20
"9764",5,230,21.45,23
"9765",3.5,232,19.55,28
"9766",1.7,247,17.35,34
"9767",4.8,359,16.75,35
"9768",9.1,8,15.95,24
"9769",9.4,13,15.35,19
"9770",10.9,15,14.85,18
"9771",9.3,9,14.45,17
"9772",11.3,12,15.55,14
"9773",10.7,13,13.95,15
"9774",11.8,10,14.45,17
"9775",11,14,13.35,17
"9776",10,11,14.45,16
"9777",9.5,8,17.95,15
"9778",9.2,9,22.55,13
"9779",7.3,353,24.15,8
"9780",4.7,322,26.05,6
"9781",5.1,244,26.85,9
"9782",11.1,226,25.15,12
"9783",11,243,24.35,10
"9784",9.5,219,24.15,11
"9785",7.5,220,22.95,10
"9786",6.3,221,22.75,13
"9787",5.8,204,22.05,15
"9788",5.1,235,21.05,18
"9789",2.1,250,19.05,20
"9790",0.2,36,17.55,25
"9791",2.6,20,17.25,26
"9792",7,1,17.15,21
"9793",8.7,8,14.55,31
"9794",8.7,4,14.55,29
"9795",10,5,13.35,32
"9796",10.4,11,13.15,29
"9797",11.2,18,13.45,25
"9798",11.7,26,14.15,16
"9799",12.1,17,14.65,19
"9800",10.7,25,15.75,20
"9801",10.6,15,18.75,16
"9802",7.8,11,21.25,12
"9803",5.3,3,23.15,11
"9804",4,293,24.45,8
"9805",7.5,230,24.85,9
"9806",10.1,224,24.25,8
"9807",9.5,235,24.15,6
"9808",9,222,23.05,8
"9809",6.6,212,22.45,10
"9810",7.1,216,21.75,13
"9811",6.5,228,21.35,14
"9812",5.3,223,20.25,17
"9813",2.8,231,18.65,19
"9814",0.1,168,16.95,21
"9815",3,7,17.35,21
"9816",7.4,21,17.75,16
"9817",7.9,10,16.05,12
"9818",9.4,7,14.65,13
"9819",10.5,15,15.05,13
"9820",10.4,19,15.95,12
"9821",10.1,9,13.55,18
"9822",11,9,13.75,17
"9823",11.1,11,13.95,16
"9824",9.7,21,16.25,18
"9825",9.5,15,19.15,14
"9826",8.5,2,21.35,10
"9827",6.4,356,22.95,9
"9828",3.8,345,24.55,8
"9829",3.5,231,25.75,8
"9830",9.2,226,24.65,10
"9831",9.1,218,23.55,10
"9832",9.1,221,22.95,8
"9833",7.6,221,22.35,8
"9834",6.9,212,22.15,9
"9835",6.6,195,21.15,13
"9836",6.2,203,19.85,14
"9837",3.4,193,17.85,17
"9838",0.9,344,16.45,22
"9839",4.9,3,17.05,19
"9840",9.9,11,14.65,19
"9841",8.6,4,13.55,19
"9842",8.5,12,15.35,17
"9843",8.7,4,14.75,17
"9844",9,10,13.75,17
"9845",10.6,13,14.85,16
"9846",10.2,13,14.95,15
"9847",9.5,19,15.55,14
"9848",9.3,13,15.05,15
"9849",6.9,7,17.55,13
"9850",5,352,22.05,9
"9851",3.6,335,23.55,9
"9852",2,287,25.25,9
"9853",3.7,315,26.25,8
"9854",8,234,25.15,8
"9855",8.7,217,24.55,7
"9856",8.8,225,23.65,9
"9857",7.1,212,23.35,8
"9858",6.6,216,23.05,8
"9859",6.4,213,22.15,9
"9860",5.9,221,20.85,11
"9861",3.1,231,19.05,12
"9862",0.6,266,17.75,13
"9863",1.1,17,17.15,16
"9864",8.6,17,14.65,15
"9865",10.3,13,16.15,12
"9866",9.7,11,16.15,9
"9867",12.6,13,13.25,19
"9868",11.5,14,12.75,17
"9869",10.6,8,11.45,17
"9870",11.8,14,13.35,12
"9871",11.9,15,12.35,12
"9872",10.5,14,13.05,11
"9873",6.8,15,17.85,8
"9874",7.5,10,22.65,7
"9875",6,353,24.15,5
"9876",3.9,334,25.55,3
"9877",5.5,228,25.85,4
"9878",9.2,222,25.65,5
"9879",9.8,207,24.75,5
"9880",9.7,220,24.75,5
"9881",9.2,208,23.95,5
"9882",7.2,211,23.05,7
"9883",6.4,224,22.15,6
"9884",5.7,222,21.15,8
"9885",2.5,229,18.75,13
"9886",1.3,340,17.15,17
"9887",5,15,17.25,14
"9888",9.1,14,15.35,13
"9889",11,13,15.85,8
"9890",9.7,14,12.65,13
"9891",12.4,12,13.15,11
"9892",12.5,14,13.85,7
"9893",8.9,8,11.85,6
"9894",6.9,338,10.75,9
"9895",9.8,11,11.85,7
"9896",6.6,359,13.25,7
"9897",5.6,13,17.55,5
"9898",5.5,7,22.45,2
"9899",3.4,7,24.65,1
"9900",3.9,230,26.15,1
"9901",7.3,209,25.45,3
"9902",7.5,227,25.45,5
"9903",8.5,223,25.25,3
"9904",8.3,212,24.25,3
"9905",7.7,223,23.85,4
"9906",7.5,212,22.95,6
"9907",6.7,214,21.85,8
"9908",5.5,227,20.45,9
"9909",2.9,244,18.05,13
"9910",0.9,355,16.75,21
"9911",3.9,8,17.45,13
"9912",6.7,13,14.65,19
"9913",8.8,1,12.55,20
"9914",10.6,14,13.75,12
"9915",11.3,14,13.95,9
"9916",12.4,12,12.75,10
"9917",11,15,13.65,8
"9918",10,12,14.65,6
"9919",6.9,349,11.75,9
"9920",7.7,14,12.85,8
"9921",4.7,11,17.25,7
"9922",2.5,171,20.85,6
"9923",4.1,201,21.55,5
"9924",6.4,225,22.05,12
"9925",7.9,221,22.25,19
"9926",9.3,225,22.75,14
"9927",9,220,22.15,12
"9928",7,211,21.95,12
"9929",6.4,220,21.45,11
"9930",6.2,214,21.45,10
"9931",5.4,207,20.95,17
"9932",3.8,214,20.25,15
"9933",2.2,244,18.65,15
"9934",4.3,31,18.15,15
"9935",6.8,18,15.75,16
"9936",10.9,28,15.25,24
"9937",10.9,20,15.45,12
"9938",10.8,10,12.85,12
"9939",12.1,12,12.65,17
"9940",12,10,12.45,16
"9941",12.6,13,12.45,14
"9942",12.8,15,11.55,15
"9943",12.2,9,11.25,13
"9944",10.3,15,12.65,15
"9945",1.6,64,14.95,11
"9946",8,6,20.15,7
"9947",7,356,21.85,7
"9948",3.8,333,23.25,6
"9949",7.3,224,21.25,21
"9950",9.2,222,20.85,22
"9951",9.7,218,21.15,21
"9952",7.4,219,21.85,13
"9953",6.9,212,21.75,15
"9954",6.8,194,21.45,17
"9955",7.1,202,20.75,20
"9956",4.8,202,19.95,21
"9957",3,236,17.85,21
"9958",2.6,27,16.65,22
"9959",9.3,22,15.15,13
"9960",11.6,27,14.75,13
"9961",11.4,23,14.65,7
"9962",11,21,14.95,8
"9963",11.3,20,14.75,7
"9964",11.1,11,12.75,10
"9965",10.2,10,13.05,10
"9966",10,11,14.15,11
"9967",7.5,9,13.75,12
"9968",7.2,8,14.95,10
"9969",5.2,18,17.45,8
"9970",2,218,20.95,8
"9971",4.1,207,21.85,8
"9972",5.7,224,22.65,8
"9973",6.4,228,22.65,11
"9974",7.4,225,22.65,12
"9975",7.8,203,22.85,13
"9976",7.3,221,22.65,14
"9977",7.3,222,22.45,14
"9978",8,215,22.15,13
"9979",6.8,221,21.65,10
"9980",5.7,225,20.35,12
"9981",2.5,237,18.55,14
"9982",1.6,9,17.55,16
"9983",9.3,29,16.25,13
"9984",11.2,26,16.35,12
"9985",11.2,25,15.55,12
"9986",11,16,16.15,11
"9987",11.7,12,13.35,13
"9988",10.5,6,13.65,12
"9989",10.5,8,14.45,9
"9990",4.7,358,14.25,10
"9991",6.3,18,16.15,11
"9992",1.5,3,15.55,13
"9993",1.7,53,17.45,12
"9994",1.2,242,21.05,10
"9995",2.6,200,22.45,9
"9996",2.4,197,24.15,8
"9997",5,197,25.05,7
"9998",7.6,208,25.15,12
"9999",8.1,213,24.75,13
"10000",8,210,24.75,12
"10001",7,220,24.25,13
"10002",8.1,213,23.35,14
"10003",7.5,225,22.55,17
"10004",6.5,209,20.65,21
"10005",3.2,225,18.55,27
"10006",0,192,17.15,30
"10007",3.9,1,17.35,31
"10008",8.5,4,15.35,29
"10009",10.3,8,13.25,33
"10010",11.1,25,14.55,18
"10011",10.7,13,14.75,16
"10012",10.9,11,12.85,24
"10013",10.1,12,13.95,17
"10014",9.8,14,14.75,17
"10015",8.8,10,14.75,18
"10016",6.4,359,15.85,16
"10017",5.4,353,17.25,16
"10018",5.2,7,21.15,13
"10019",1.1,108,24.65,12
"10020",4.7,202,24.35,11
"10021",5.9,219,24.75,14
"10022",7.7,210,24.75,16
"10023",7.8,225,24.35,17
"10024",8.3,219,24.15,17
"10025",8.9,223,23.55,18
"10026",7.8,221,22.45,21
"10027",7.3,225,21.15,24
"10028",5.2,230,19.55,25
"10029",3.6,228,17.85,31
"10030",0,243,16.15,37
"10031",4.1,31,16.35,33
"10032",9.5,29,14.95,27
"10033",10.7,24,15.25,22
"10034",9.7,6,14.25,21
"10035",11.6,12,13.65,23
"10036",11.7,11,13.55,24
"10037",10.5,13,14.05,24
"10038",9.6,9,14.85,26
"10039",10.2,13,14.65,26
"10040",10,12,14.45,26
"10041",8.5,4,18.15,23
"10042",7.9,1,21.25,19
"10043",5.2,344,23.65,11
"10044",4.6,251,25.85,12
"10045",8.1,222,23.45,19
"10046",8.3,221,23.85,18
"10047",8.6,224,24.05,18
"10048",9.2,214,23.15,16
"10049",7.4,215,22.15,19
"10050",6.4,226,21.85,16
"10051",5.7,228,21.45,19
"10052",4.2,225,19.95,17
"10053",1.9,206,18.05,19
"10054",2.3,49,17.25,21
"10055",12,29,16.65,18
"10056",11.6,21,16.25,21
"10057",11.9,13,16.05,13
"10058",11.7,10,14.05,16
"10059",11.9,14,13.65,18
"10060",11.3,24,15.85,19
"10061",11,25,15.75,22
"10062",10,15,14.65,22
"10063",10.1,12,14.55,23
"10064",10,15,14.35,26
"10065",8.6,12,18.35,22
"10066",9.6,6,21.85,19
"10067",5.5,359,23.35,19
"10068",2.8,8,25.25,16
"10069",5.4,222,27.25,14
"10070",7.8,224,24.25,21
"10071",9.1,222,23.35,23
"10072",8.8,220,22.55,25
"10073",8.8,226,21.85,27
"10074",9,212,21.65,21
"10075",8.1,208,20.75,26
"10076",5.7,209,19.65,26
"10077",3.1,237,18.65,24
"10078",1.1,62,17.55,24
"10079",7,8,16.15,21
"10080",11.3,24,15.25,31
"10081",11.1,18,15.65,22
"10082",11.2,360,14.45,33
"10083",11.7,11,13.35,37
"10084",10,11,14.35,36
"10085",11.7,11,13.05,38
"10086",11.7,14,13.25,33
"10087",11,14,13.95,23
"10088",10.7,14,14.45,20
"10089",8,8,17.65,16
"10090",5.2,7,21.55,16
"10091",2.1,274,23.55,16
"10092",3.6,253,24.45,13
"10093",6.4,233,24.45,16
"10094",7.9,221,24.65,16
"10095",8.9,214,24.65,17
"10096",8.3,210,23.55,19
"10097",7.9,216,22.95,21
"10098",8.1,216,22.55,21
"10099",7.1,209,21.25,27
"10100",6,208,20.15,32
"10101",3.9,206,18.25,43
"10102",3.9,18,17.65,43
"10103",11.7,23,17.35,19
"10104",11.4,27,16.65,20
"10105",10.7,30,16.65,20
"10106",8.7,9,17.25,26
"10107",5.2,343,14.85,24
"10108",4.8,346,15.45,27
"10109",7,6,13.55,26
"10110",6.6,16,13.35,24
"10111",6,22,12.95,24
"10112",6.3,1,13.55,25
"10113",0.3,328,17.25,26
"10114",1.3,154,20.55,23
"10115",2.1,210,22.75,20
"10116",3.9,231,23.85,19
"10117",5.6,224,24.85,17
"10118",6.4,217,25.15,16
"10119",6.6,230,24.85,14
"10120",9.1,234,24.75,14
"10121",8.8,221,23.15,15
"10122",7.6,220,22.65,14
"10123",5.9,226,21.55,16
"10124",5.4,228,20.15,20
"10125",3.3,227,18.15,23
"10126",0.2,351,16.85,18
"10127",4.4,29,17.75,37
"10128",7,16,16.85,27
"10129",10.4,12,13.95,45
"10130",9.2,19,12.55,46
"10131",9.6,25,14.15,31
"10132",11.5,13,12.25,32
"10133",11.4,12,14.25,34
"10134",12.9,18,13.65,30
"10135",11.5,16,11.85,34
"10136",10.6,17,13.05,33
"10137",10.9,14,17.55,22
"10138",10.7,3,20.55,12
"10139",9.8,3,22.25,14
"10140",3.4,330,23.85,13
"10141",8.8,231,24.15,16
"10142",9.8,228,23.65,19
"10143",9,229,23.75,18
"10144",9.9,206,23.05,24
"10145",8.6,213,21.05,24
"10146",7.5,212,20.65,22
"10147",6.4,212,20.25,19
"10148",5,226,19.45,25
"10149",2.4,248,17.65,33
"10150",1.1,28,16.35,37
"10151",7.2,38,16.55,31
"10152",10.7,23,14.75,33
"10153",11.2,25,15.65,32
"10154",10.3,13,14.15,39
"10155",12.2,11,12.75,39
"10156",12.2,16,12.85,39
"10157",11.8,14,12.85,39
"10158",12.1,27,14.55,40
"10159",10.7,28,14.95,43
"10160",10.9,23,15.45,42
"10161",10.3,9,17.75,35
"10162",8.5,8,19.95,35
"10163",5.9,355,22.05,28
"10164",3.5,8,23.65,23
"10165",3,90,25.25,20
"10166",9,225,23.15,29
"10167",9,225,23.05,29
"10168",8.3,223,22.55,31
"10169",7.9,221,22.15,31
"10170",7.9,196,22.05,30
"10171",6.1,203,21.45,32
"10172",5.6,205,20.45,35
"10173",4.5,206,18.95,34
"10174",1.6,263,17.45,41
"10175",0,145,17.05,41
"10176",6.6,12,15.75,41
"10177",10.7,15,14.75,39
"10178",11.2,13,13.65,43
"10179",10.7,15,14.95,44
"10180",10,15,15.65,42
"10181",10.7,6,12.35,50
"10182",11,6,12.35,49
"10183",11.1,11,13.45,45
"10184",10,10,13.45,45
"10185",7.7,5,17.65,35
"10186",4.2,16,20.95,31
"10187",1.9,139,24.35,24
"10188",3.7,193,24.15,21
"10189",5.4,219,25.05,21
"10190",7.6,223,24.65,22
"10191",8.7,209,24.15,21
"10192",8,219,24.25,20
"10193",8.5,206,24.05,20
"10194",9,219,22.45,24
"10195",7.9,205,21.55,26
"10196",6.6,215,20.25,28
"10197",4.8,232,18.25,37
"10198",1.9,222,17.05,38
"10199",7.2,30,16.15,39
"10200",8,19,15.05,41
"10201",10.9,21,15.85,36
"10202",10.8,26,15.95,33
"10203",11.5,12,13.95,33
"10204",10.9,10,14.55,28
"10205",9.1,7,15.25,31
"10206",7.8,5,15.45,33
"10207",5.9,354,17.45,31
"10208",6.1,359,15.85,33
"10209",3.2,340,18.75,29
"10210",2,169,21.05,25
"10211",2.1,237,22.45,26
"10212",4.7,206,24.15,24
"10213",4.7,211,25.15,22
"10214",7.5,224,25.35,23
"10215",7.6,226,24.95,24
"10216",8.6,215,24.35,27
"10217",8.4,226,23.65,27
"10218",8.6,228,22.95,28
"10219",7.4,226,21.35,32
"10220",6,230,20.35,35
"10221",3.8,222,18.65,39
"10222",1.3,305,17.55,41
"10223",0.8,165,16.85,43
"10224",4.7,16,16.95,44
"10225",7.7,3,15.95,39
"10226",8.3,8,14.65,45
"10227",10.4,11,13.85,45
"10228",9.1,8,14.25,41
"10229",11.2,15,14.55,42
"10230",9.6,10,15.15,40
"10231",7.6,360,16.75,36
"10232",6.9,7,16.95,34
"10233",6.5,8,19.15,30
"10234",4.4,9,22.55,28
"10235",1.9,329,25.25,25
"10236",1.9,262,26.95,19
"10237",5.8,217,27.15,20
"10238",7.9,225,26.05,23
"10239",10,227,25.55,21
"10240",8.5,219,25.25,21
"10241",8.1,216,24.15,23
"10242",7.2,219,23.15,26
"10243",6.4,225,21.95,28
"10244",5.1,230,21.05,25
"10245",3.3,227,19.65,28
"10246",0.9,53,18.45,31
"10247",6,8,17.85,29
"10248",9.2,21,16.95,39
"10249",9.4,17,16.95,36
"10250",12.4,14,16.75,35
"10251",11.2,10,15.05,40
"10252",10.3,16,17.05,35
"10253",9.7,16,15.95,36
"10254",9.9,15,17.05,33
"10255",11.5,11,15.85,36
"10256",10,8,16.65,36
"10257",7.1,10,19.75,29
"10258",3.4,3,23.95,21
"10259",3.6,189,24.25,22
"10260",6,220,25.05,22
"10261",7.2,217,26.15,21
"10262",9.4,228,26.05,20
"10263",9.3,225,25.65,18
"10264",9.8,223,25.45,15
"10265",7.2,218,24.65,10
"10266",5.7,212,23.85,11
"10267",3.3,220,23.65,10
"10268",2.6,204,23.75,8
"10269",0.1,194,22.25,12
"10270",7.1,17,20.55,26
"10271",10.4,12,18.85,32
"10272",11.5,14,17.45,37
"10273",12.4,13,17.65,34
"10274",12.1,21,17.95,34
"10275",10.5,27,18.35,33
"10276",9.2,36,18.75,30
"10277",3,83,16.85,32
"10278",1.8,103,16.45,31
"10279",1.2,9,16.65,30
"10280",2,355,17.65,28
"10281",3.8,350,18.75,28
"10282",1.8,317,21.55,25
"10283",0.6,35,25.45,19
"10284",4.3,182,26.75,18
"10285",6.6,222,25.95,19
"10286",8.3,220,25.45,23
"10287",7.7,224,25.55,23
"10288",8.7,222,24.75,25
"10289",8.1,208,24.05,24
"10290",7.6,224,23.45,25
"10291",5.8,219,22.05,29
"10292",4.6,218,21.05,27
"10293",1.4,206,20.15,28
"10294",3.6,29,20.15,28
"10295",9,10,17.85,30
"10296",7.8,24,18.45,29
"10297",7.6,3,17.15,32
"10298",8.6,9,17.25,27
"10299",9.3,9,16.55,27
"10300",9,13,17.35,23
"10301",9.2,17,17.85,25
"10302",7.6,12,18.25,24
"10303",6.5,2,17.55,26
"10304",4.4,350,17.05,29
"10305",5.1,1,19.75,26
"10306",1.8,195,20.65,24
"10307",2.4,210,22.95,20
"10308",4.2,223,25.55,17
"10309",5.4,215,26.35,17
"10310",7.6,230,25.95,19
"10311",8.9,215,25.05,23
"10312",8.2,217,24.05,24
"10313",8.3,224,23.05,28
"10314",7.5,218,22.55,29
"10315",6.3,220,22.15,29
"10316",4.7,234,20.75,34
"10317",2.3,234,19.35,37
"10318",0,337,18.55,40
"10319",6.4,13,18.35,37
"10320",9,8,16.25,41
"10321",8.5,8,15.85,41
"10322",8.3,9,16.35,38
"10323",9.5,12,16.35,34
"10324",9.4,14,15.75,36
"10325",8.3,5,16.55,35
"10326",7.3,6,17.35,34
"10327",9.1,17,16.95,34
"10328",6.2,10,17.75,35
"10329",6.1,11,19.05,33
"10330",1.8,335,22.75,24
"10331",2.2,223,25.25,15
"10332",4.5,209,25.75,12
"10333",5.2,223,26.25,13
"10334",7.7,230,25.75,19
"10335",8,224,24.85,19
"10336",7.8,219,24.55,16
"10337",7.3,215,23.95,16
"10338",6.4,205,23.15,19
"10339",6.3,220,22.05,21
"10340",4.4,217,21.15,21
"10341",1.8,229,19.55,23
"10342",6.6,4,18.75,27
"10343",11.1,18,16.45,44
"10344",11.4,16,16.75,39
"10345",11.9,19,15.85,30
"10346",11.6,16,15.05,35
"10347",11.2,13,14.25,42
"10348",11.2,12,14.05,46
"10349",11,19,16.35,42
"10350",11.4,21,16.25,46
"10351",11.4,15,15.25,49
"10352",11.6,11,13.85,54
"10353",10,11,17.45,45
"10354",6.9,5,22.55,33
"10355",1.8,269,25.15,21
"10356",5.8,207,26.15,22
"10357",5.8,224,26.45,18
"10358",8.3,214,25.65,18
"10359",7.7,218,24.35,20
"10360",8,219,24.25,21
"10361",7.5,222,22.85,23
"10362",7.4,221,22.05,25
"10363",6.7,227,21.05,27
"10364",4,222,19.95,25
"10365",1.1,219,18.45,32
"10366",4.1,24,17.85,28
"10367",11.5,13,16.35,47
"10368",11.9,17,15.45,44
"10369",12.5,8,14.65,47
"10370",12,11,14.85,46
"10371",12.2,13,16.15,36
"10372",11.5,17,15.75,39
"10373",11.1,22,16.35,42
"10374",11.8,23,16.35,26
"10375",12.2,21,15.65,34
"10376",11.6,16,15.75,39
"10377",11.4,14,17.75,40
"10378",8.4,13,20.65,43
"10379",3.4,311,23.15,35
"10380",5.4,220,24.75,28
"10381",7.1,214,25.15,25
"10382",7.7,227,24.85,22
"10383",8.2,228,23.95,23
"10384",8.4,226,23.65,26
"10385",8.4,217,22.65,32
"10386",6.5,216,22.05,33
"10387",6.2,202,21.45,35
"10388",5.1,212,20.55,41
"10389",3.1,228,18.65,50
"10390",0.7,333,17.65,54
"10391",8.6,27,17.25,56
"10392",10.9,15,16.25,62
"10393",11.4,6,14.75,70
"10394",10.9,11,14.85,69
"10395",11.2,9,13.95,71
"10396",11.1,12,14.05,71
"10397",10.2,8,14.05,69
"10398",9.7,24,14.75,67
"10399",9,13,14.15,66
"10400",9.6,7,13.95,65
"10401",10.8,14,17.95,55
"10402",10.5,7,19.65,52
"10403",6.2,2,21.55,48
"10404",1.7,277,23.85,41
"10405",7,224,22.25,44
"10406",9.1,223,22.35,43
"10407",9.5,211,22.15,44
"10408",8.7,217,21.45,46
"10409",7.9,222,20.65,51
"10410",7.3,204,20.55,51
"10411",5.7,197,18.95,56
"10412",5.3,206,18.45,58
"10413",2.6,233,16.85,65
"10414",1.2,165,16.75,65
"10415",5.1,359,17.35,59
"10416",9,14,15.25,68
"10417",9.4,14,14.45,72
"10418",9.5,9,13.95,75
"10419",9.9,11,13.45,79
"10420",9,13,14.65,74
"10421",8.9,13,13.85,76
"10422",9.2,11,13.45,78
"10423",8.7,11,12.95,80
"10424",9.3,12,14.25,77
"10425",9.4,6,15.55,71
"10426",6.1,2,18.75,56
"10427",3.3,346,20.55,50
"10428",3,286,21.45,46
"10429",6.3,201,22.75,41
"10430",8.9,220,22.25,44
"10431",9,225,21.75,44
"10432",8.7,223,22.05,43
"10433",8.8,209,21.35,43
"10434",8.7,225,20.65,44
"10435",8,222,19.35,50
"10436",6.7,201,18.15,52
"10437",4.8,210,16.25,60
"10438",1.8,205,15.55,64
"10439",1.3,25,14.85,67
"10440",6.1,30,14.75,64
"10441",8.2,8,13.35,72
"10442",9.7,11,11.95,77
"10443",9.6,7,11.55,80
