"","viento","direccion","temperatura","humedad"
"9684",5.7,267,24.55,12
"9685",7.4,264,24.55,12
"9686",5.8,238,25.95,11
"9687",7.3,253,26.75,10
"9688",10.1,251,26.45,11
"9689",10.8,242,25.65,12
"9690",11.8,259,24.25,14
"9691",12.9,249,23.75,15
"9692",10.5,252,21.85,15
"9693",5.6,253,19.45,16
"9694",3.1,308,17.15,19
"9695",3.3,79,14.75,20
"9696",4.8,86,13.75,22
"9697",10.2,86,11.25,22
"9698",11.5,79,10.45,23
"9699",10.8,78,10.25,23
"9700",5.5,58,9.25,24
"9701",9.3,74,10.55,22
"9702",10.6,71,10.15,22
"9703",11.5,80,10.25,22
"9704",9.8,82,11.05,21
"9705",9.7,75,17.95,15
"9706",7.1,72,20.55,13
"9707",5.2,278,22.55,11
"9708",5.8,277,23.45,10
"9709",5.2,268,24.45,10
"9710",7.7,256,25.25,10
"9711",9,252,26.55,9
"9712",14,257,26.25,11
"9713",13.9,262,25.35,13
"9714",14.1,256,24.15,16
"9715",12,250,22.25,15
"9716",9,260,20.35,16
"9717",4.5,271,17.55,20
"9718",1.3,2,16.05,21
"9719",3.8,92,15.05,22
"9720",7.5,78,11.85,24
"9721",9.8,81,11.75,23
"9722",10.7,70,9.75,23
"9723",10.6,76,9.65,24
"9724",11,73,9.95,24
"9725",11.9,79,10.15,23
"9726",12.4,80,9.25,23
"9727",9.4,74,12.35,20
"9728",12.5,79,11.55,21
"9729",9.8,75,17.65,16
"9730",6.4,66,21.85,13
"9731",5.6,269,22.25,12
"9732",7.8,268,22.55,11
"9733",7.5,262,23.25,11
"9734",8.2,274,24.65,8
"9735",8.2,269,24.85,8
"9736",8.8,269,24.25,10
"9737",7.8,274,23.75,11
"9738",8.9,265,22.55,13
"9739",7.2,264,21.05,13
"9740",5.3,257,19.95,12
"9741",3.5,272,17.35,11
"9742",0.9,25,15.55,12
"9743",3.5,77,12.25,14
"9744",3.7,104,13.15,14
"9745",5.9,88,11.95,14
"9746",7.7,79,12.15,14
"9747",6.2,83,10.95,14
"9748",9.5,84,11.15,14
"9749",8.8,82,11.75,15
"9750",10.8,80,9.95,16
"9751",11.6,84,10.85,16
"9752",11.7,78,11.15,16
"9753",9.5,81,14.15,14
"9754",5.1,75,20.75,12
"9755",2.6,236,23.25,10
"9756",6.1,243,22.95,11
"9757",7,276,23.35,10
"9758",7.5,271,24.25,11
"9759",8.8,282,24.55,11
"9760",8.6,259,24.95,9
"9761",11.9,256,25.55,9
"9762",10.2,255,24.45,13
"9763",9.3,253,22.95,14
"9764",7,257,21.55,16
"9765",3.9,277,18.95,22
"9766",1.2,219,17.25,26
"9767",1.9,170,17.35,26
"9768",3.2,139,16.65,22
"9769",6.4,85,12.15,22
"9770",6.9,90,10.35,25
"9771",8.1,75,8.45,25
"9772",8.3,79,8.25,26
"9773",9.4,79,7.85,25
"9774",6.7,95,7.55,25
"9775",11.4,79,8.65,26
"9776",12.6,79,7.95,25
"9777",8.5,80,12.15,21
"9778",4,76,19.05,17
"9779",2.2,346,22.65,14
"9780",6.2,279,23.45,15
"9781",7.2,267,22.45,17
"9782",8.1,269,21.25,18
"9783",7.6,280,21.45,17
"9784",7.5,286,21.65,15
"9785",9.3,278,22.85,13
"9786",9,293,22.65,12
"9787",9.2,262,22.05,16
"9788",8.4,243,19.85,24
"9789",4.9,257,17.75,26
"9790",3.6,242,16.25,30
"9791",2.4,246,15.25,27
"9792",4.4,212,14.55,21
"9793",5.7,160,12.25,22
"9794",9.1,75,8.85,29
"9795",11.2,81,7.15,28
"9796",11.5,81,6.75,26
"9797",11.5,85,7.35,26
"9798",12.2,82,7.85,26
"9799",12,86,7.75,27
"9800",13.1,78,8.25,26
"9801",9.1,74,13.05,21
"9802",4.4,81,19.15,19
"9803",5.7,275,19.75,20
"9804",3.6,277,20.75,19
"9805",7.4,270,21.75,19
"9806",8,276,21.35,18
"9807",8.1,287,21.15,15
"9808",7.9,283,21.05,14
"9809",8.6,283,20.75,15
"9810",8.8,288,20.85,12
"9811",8.6,294,20.65,12
"9812",8.9,297,18.75,19
"9813",4,273,16.95,22
"9814",3.1,248,16.05,21
"9815",3.5,163,14.25,24
"9816",6.1,146,11.85,26
"9817",4.7,78,9.35,30
"9818",7.5,87,9.15,24
"9819",9.9,74,8.05,25
"9820",8.8,84,8.75,22
"9821",5,93,6.75,25
"9822",6,89,7.05,27
"9823",10.2,80,5.85,24
"9824",9.1,84,9.05,22
"9825",8.5,74,13.05,20
"9826",2.6,81,18.05,16
"9827",4.3,271,19.95,14
"9828",4,264,20.65,15
"9829",5.2,273,20.95,17
"9830",7.7,271,21.95,15
"9831",7,290,22.55,13
"9832",7.9,290,22.65,13
"9833",8.4,302,22.55,10
"9834",9.6,282,22.55,10
"9835",10.7,251,20.85,23
"9836",7.6,243,19.85,22
"9837",4.7,258,17.95,26
"9838",2.1,283,15.55,30
"9839",2.4,94,13.55,33
"9840",4,73,11.15,30
"9841",6.3,77,9.25,29
"9842",7.4,87,8.85,30
"9843",8.4,80,8.75,28
"9844",10.6,80,7.45,29
"9845",8.2,85,8.65,29
"9846",11.7,78,6.85,30
"9847",10.8,82,8.25,30
"9848",12.1,78,7.45,28
"9849",9.7,81,11.75,23
"9850",6.8,71,18.35,18
"9851",1.5,63,21.25,14
"9852",3,252,22.25,14
"9853",5.4,247,22.55,15
"9854",6,276,23.25,14
"9855",8.2,272,24.15,12
"9856",6.9,269,24.25,11
"9857",10.6,282,24.35,9
"9858",9.4,258,22.85,17
"9859",10.1,247,21.65,18
"9860",7.6,249,19.95,21
"9861",5.5,266,17.15,27
"9862",1.3,291,14.95,33
"9863",1.9,104,14.95,33
"9864",3.6,111,12.95,33
"9865",5.3,94,10.45,27
"9866",7.8,84,9.35,31
"9867",9.8,78,9.25,27
"9868",8.7,91,8.35,29
"9869",11.8,81,7.35,26
"9870",11.3,81,8.25,23
"9871",10.9,80,6.35,26
"9872",11.7,71,8.05,24
"9873",9.7,74,13.75,19
"9874",2.8,79,19.05,15
"9875",1.3,19,21.85,11
"9876",4.7,234,22.25,13
"9877",6.8,249,22.45,12
"9878",7.8,281,22.85,12
"9879",9.3,275,23.55,11
"9880",10.6,274,24.35,9
"9881",10.3,260,24.55,7
"9882",11.1,253,22.85,15
"9883",10.5,246,21.95,14
"9884",9.4,245,20.15,17
"9885",5.7,261,16.75,28
"9886",2.2,331,14.75,33
"9887",2.7,94,13.85,33
"9888",3.5,75,13.05,31
"9889",9.3,85,9.85,33
"9890",7.6,72,8.95,28
"9891",10.2,77,8.35,26
"9892",8.4,73,9.65,20
"9893",8,75,9.85,21
"9894",9.3,83,10.05,19
"9895",8.9,79,7.35,21
"9896",9.7,80,10.15,16
"9897",8.2,71,12.25,15
"9898",3.2,87,18.35,11
"9899",3.3,207,20.35,11
"9900",5.4,253,21.05,13
"9901",6.9,269,21.75,12
"9902",6.9,266,21.85,12
"9903",8,274,22.15,12
"9904",8.4,264,22.95,11
"9905",9.1,270,22.75,10
"9906",9.3,266,21.75,14
"9907",8.1,265,21.25,15
"9908",6.8,248,19.95,20
"9909",3.9,265,17.55,26
"9910",1.7,326,15.05,34
"9911",3.5,89,13.25,35
"9912",4.9,79,9.65,36
"9913",8.8,81,8.95,35
"9914",7.8,79,8.85,34
"9915",9.9,76,7.35,35
"9916",9.2,80,7.05,35
"9917",10.8,86,6.55,35
"9918",9.7,90,7.85,35
"9919",9.8,76,8.15,33
"9920",12.4,81,5.25,35
"9921",9.4,81,11.45,25
"9922",2.1,69,18.35,17
"9923",4.9,261,19.95,14
"9924",5.5,268,19.75,15
"9925",6.1,266,20.45,13
"9926",7.7,280,20.55,15
"9927",9.2,292,20.75,12
"9928",7.3,288,21.05,11
"9929",10.3,273,21.75,13
"9930",8.1,258,20.15,25
"9931",8.6,252,19.45,25
"9932",6.3,245,17.45,28
"9933",4.1,269,15.45,33
"9934",2,259,13.85,37
"9935",2.2,121,12.55,38
"9936",3.1,78,8.85,43
"9937",4.3,92,7.45,42
"9938",7.9,82,9.05,43
"9939",8,77,6.55,43
"9940",10.8,77,5.55,42
"9941",8.6,79,7.35,42
"9942",8.9,76,7.75,37
"9943",9.7,86,8.25,36
"9944",10.4,80,8.95,34
"9945",7.1,64,10.45,29
"9946",3.2,296,15.95,22
"9947",4.7,271,17.35,21
"9948",6.4,260,17.85,17
"9949",6.8,255,18.25,16
"9950",8.5,269,18.65,18
"9951",8.5,264,19.25,16
"9952",7.9,283,20.05,13
"9953",9.2,251,19.85,18
"9954",9.7,258,19.95,19
"9955",8.5,242,19.05,20
"9956",7.1,252,18.15,21
"9957",6.4,254,16.45,20
"9958",2.3,275,14.45,22
"9959",3.1,71,12.35,24
"9960",2.3,99,12.25,24
"9961",2.3,96,10.55,26
"9962",8.3,81,8.95,26
"9963",7.2,89,8.65,27
"9964",6.4,83,8.55,29
"9965",9.3,77,7.85,29
"9966",9.6,86,7.05,30
"9967",8.1,89,8.15,29
"9968",7.4,90,9.65,29
"9969",8.4,72,12.75,24
"9970",1.8,46,17.35,18
"9971",4.9,253,18.75,17
"9972",5.3,262,19.05,17
"9973",6.3,277,20.25,17
"9974",7.3,275,21.25,16
"9975",7.8,248,22.25,16
"9976",8.6,263,22.55,14
"9977",8.7,274,22.55,15
"9978",8.6,259,21.55,19
"9979",6.1,260,20.85,19
"9980",7.9,262,19.85,21
"9981",6.5,264,17.55,25
"9982",5.4,275,15.55,30
"9983",2.5,256,13.75,37
"9984",2,79,12.95,38
"9985",3.2,78,12.55,36
"9986",2.7,74,13.25,33
"9987",3.2,90,13.05,32
"9988",5.4,79,12.65,33
"9989",5.5,82,12.25,34
"9990",4.8,75,12.25,34
"9991",4.1,75,13.05,31
"9992",4.6,83,13.35,32
"9993",4.3,78,16.15,28
"9994",1.2,163,19.25,24
"9995",3.9,288,20.05,23
"9996",4.5,233,21.45,22
"9997",5.9,247,22.25,21
"9998",7.3,262,22.95,19
"9999",8.1,252,24.05,18
"10000",8.7,253,24.25,16
"10001",8.9,249,23.45,15
"10002",10,255,21.95,21
"10003",8.9,260,20.35,25
"10004",6.3,269,19.05,26
"10005",3.3,257,17.05,32
"10006",1.2,264,15.25,38
"10007",1.4,76,13.75,41
"10008",1.6,97,13.75,44
"10009",2.8,96,10.85,41
"10010",4.9,80,9.95,40
"10011",6.7,90,9.45,39
"10012",4.8,85,9.45,40
"10013",8.2,85,8.65,41
"10014",8.3,89,9.15,40
"10015",5.4,80,9.05,39
"10016",6.7,81,8.25,40
"10017",6,76,13.15,34
"10018",1.9,59,18.45,29
"10019",4,260,20.85,26
"10020",7.2,271,20.55,27
"10021",7.7,267,21.35,24
"10022",6.8,258,21.65,23
"10023",7.8,276,22.85,20
"10024",9.9,272,23.85,17
"10025",9.9,260,23.75,18
"10026",11.6,267,22.55,21
"10027",8.3,246,20.85,21
"10028",5.1,258,20.35,22
"10029",4.1,258,17.75,28
"10030",3.1,290,15.65,37
"10031",2.7,87,13.65,37
"10032",4.2,74,12.95,34
"10033",5.2,82,10.25,35
"10034",6.2,71,9.85,35
"10035",6.9,77,8.85,35
"10036",5.3,92,8.25,36
"10037",8.6,83,8.05,34
"10038",10.4,85,6.85,36
"10039",12.3,76,7.05,36
"10040",11,78,7.35,36
"10041",7.8,76,13.45,29
"10042",2.4,74,18.45,28
"10043",4.8,260,19.85,26
"10044",6.8,276,20.55,23
"10045",7.7,278,20.85,25
"10046",7.9,286,21.25,26
"10047",8.3,275,22.05,25
"10048",8.9,281,22.65,23
"10049",10.5,280,23.45,16
"10050",9.9,259,22.45,19
"10051",8.6,253,20.45,25
"10052",6.5,263,18.95,28
"10053",4,257,17.05,31
"10054",2.3,242,15.05,34
"10055",1.7,286,15.15,33
"10056",2,216,15.25,35
"10057",4.5,70,11.25,38
"10058",4.8,89,9.45,40
"10059",7.7,72,8.85,41
"10060",5.9,81,8.85,43
"10061",9.3,74,7.45,45
"10062",9,79,7.45,45
"10063",8.4,79,7.15,47
"10064",10.4,86,7.75,47
"10065",8.4,75,12.85,39
"10066",1.9,319,18.15,36
"10067",3.6,254,20.05,33
"10068",6.5,257,20.65,32
"10069",5.7,253,21.55,30
"10070",7.5,272,22.45,28
"10071",8.6,244,23.15,28
"10072",9.2,278,23.55,27
"10073",9.2,269,23.15,26
"10074",9.8,251,21.75,29
"10075",8.6,256,20.55,32
"10076",7.7,252,18.15,39
"10077",4.5,247,15.75,47
"10078",2.6,290,14.55,51
"10079",2.6,129,13.65,54
"10080",1.8,115,14.25,46
"10081",3.1,92,12.15,46
"10082",3.6,84,9.75,51
"10083",6.6,83,8.45,55
"10084",5.6,86,8.65,55
"10085",5.3,90,7.45,55
"10086",5.7,81,7.95,52
"10087",6.9,85,7.05,56
"10088",8,74,7.75,54
"10089",5.9,83,12.65,44
"10090",1.2,30,17.45,37
"10091",3.8,253,18.75,37
"10092",6.2,244,19.85,33
"10093",7.5,245,20.75,34
"10094",8.9,263,21.45,31
"10095",8.3,265,22.15,28
"10096",9.2,282,22.45,29
"10097",10.4,260,22.95,29
"10098",8.9,264,21.75,32
"10099",7.2,248,20.95,33
"10100",8.1,248,19.65,34
"10101",5.6,277,17.25,39
"10102",2.5,216,15.45,44
"10103",1.8,138,15.55,45
"10104",1.8,80,12.85,46
"10105",2.5,93,12.15,48
"10106",2.7,83,12.25,49
"10107",3.4,94,9.45,52
"10108",4.9,78,8.95,51
"10109",7.1,90,9.25,53
"10110",10.4,78,8.85,52
"10111",10,83,7.95,55
"10112",10.1,86,10.65,51
"10113",7.5,74,14.05,44
"10114",2.6,110,19.15,34
"10115",7.2,267,20.15,32
"10116",6.7,253,21.25,30
"10117",7.5,259,21.35,30
"10118",7.5,261,23.05,29
"10119",9.4,254,23.25,28
"10120",10,270,23.45,27
"10121",9.7,252,22.95,26
"10122",9.6,252,21.75,33
"10123",7.9,253,20.55,36
"10124",4.2,256,19.55,38
"10125",4.3,250,17.65,44
"10126",2.2,280,15.95,50
"10127",1.7,88,14.95,52
"10128",3.8,82,14.05,51
"10129",1.7,92,12.25,52
"10130",0.8,187,12.95,52
"10131",3,224,12.85,56
"10132",3.1,81,12.65,57
"10133",5.3,79,8.85,66
"10134",6.3,77,9.65,64
"10135",10.3,83,7.85,67
"10136",9,80,8.25,64
"10137",6.9,76,12.85,53
"10138",1.5,101,17.35,43
"10139",3.5,271,18.85,40
"10140",7.1,262,19.25,38
"10141",8,266,20.25,36
"10142",8.5,270,21.15,33
"10143",8.9,272,21.45,33
"10144",9,272,22.15,31
"10145",11.7,259,21.95,33
"10146",11.4,251,21.05,38
"10147",9.7,243,19.65,40
"10148",7.3,251,18.25,44
"10149",5.5,263,15.95,46
"10150",3.3,293,14.35,48
"10151",1.5,101,13.85,50
"10152",2,204,13.95,50
"10153",4.5,78,11.05,55
"10154",5.4,82,9.05,61
"10155",5.5,85,7.95,64
"10156",6.7,80,7.35,65
"10157",7.8,84,6.95,65
"10158",9,87,7.95,65
"10159",9.3,78,6.75,68
"10160",10.3,80,8.35,66
"10161",8.3,75,12.35,55
"10162",2.6,75,17.25,44
"10163",2.2,267,19.05,39
"10164",5.1,241,20.45,36
"10165",6.4,264,20.65,35
"10166",7.6,243,21.35,33
"10167",7.9,274,22.35,32
"10168",8.6,254,22.45,32
"10169",8.6,256,22.55,32
"10170",8.9,269,21.25,35
"10171",9.5,245,20.45,38
"10172",7.4,253,18.65,44
"10173",6.2,251,16.95,51
"10174",3.2,280,15.05,60
"10175",2.1,322,14.25,64
"10176",3.1,120,13.75,66
"10177",1.9,118,10.95,68
"10178",4.6,82,10.45,67
"10179",6.9,79,10.45,65
"10180",5.4,89,9.55,65
"10181",8.6,83,9.85,67
"10182",9.9,84,8.95,71
"10183",9.2,82,9.75,71
"10184",9.9,84,10.05,70
"10185",7,73,12.95,59
"10186",1,86,17.75,47
"10187",5.8,266,19.05,42
"10188",5.9,264,19.25,43
"10189",6.9,276,20.45,39
"10190",6.8,277,21.45,37
"10191",6.4,242,22.25,35
"10192",8.7,259,23.15,33
"10193",9,261,22.95,32
"10194",9.5,251,22.65,32
"10195",10.1,250,20.85,37
"10196",9.4,244,19.15,41
"10197",7.6,255,16.55,49
"10198",3.6,287,14.45,53
"10199",1.2,62,13.75,57
"10200",3.5,75,12.95,56
"10201",4.6,90,12.15,58
"10202",7.3,82,12.35,58
"10203",7.1,76,11.45,59
"10204",8.4,77,10.75,58
"10205",8.8,78,9.95,57
"10206",9.2,74,10.85,56
"10207",7.5,81,10.55,56
"10208",6.6,79,11.55,53
"10209",5.6,73,14.95,46
"10210",1.7,210,19.75,35
"10211",5.7,265,18.45,39
"10212",5.4,250,19.45,35
"10213",6.6,277,19.35,35
"10214",5.4,259,20.45,34
"10215",5.8,248,22.15,32
"10216",8,252,22.95,25
"10217",7.7,272,23.05,22
"10218",7.6,256,21.55,25
"10219",6.9,240,20.55,30
"10220",6.6,247,18.25,31
"10221",4.2,256,15.95,35
"10222",0.6,326,14.85,39
"10223",2.1,100,13.65,38
"10224",2.4,91,14.75,37
"10225",8.6,85,12.55,39
"10226",6.5,90,13.75,39
"10227",6.3,90,12.85,40
"10228",5.8,47,12.85,39
"10229",6.2,67,12.55,41
"10230",6.6,81,12.65,42
"10231",4.7,78,13.05,42
"10232",6.2,91,12.25,44
"10233",4.9,73,15.35,38
"10234",1.9,85,19.65,32
"10235",2.3,238,21.85,29
"10236",5.2,269,22.55,29
"10237",7,258,23.55,27
"10238",7,260,23.95,27
"10239",7,271,24.95,26
"10240",8.2,263,25.35,24
"10241",10.3,252,25.15,24
"10242",9.4,245,23.45,29
"10243",9,267,21.25,35
"10244",5.6,258,19.85,36
"10245",5.2,270,18.35,41
"10246",3.3,263,17.05,46
"10247",1.8,136,16.95,41
"10248",3.8,126,16.35,44
"10249",3.5,83,14.65,43
"10250",8.9,81,13.85,46
"10251",8.6,79,12.85,47
"10252",5.7,92,13.45,49
"10253",8.3,73,11.55,49
"10254",8.5,82,11.45,51
"10255",10.3,82,11.25,49
"10256",10.8,83,10.55,49
"10257",7.6,73,15.35,41
"10258",2,290,21.05,33
"10259",5.2,264,20.25,36
"10260",5.5,262,21.05,35
"10261",6.5,264,22.35,32
"10262",7.4,268,23.15,29
"10263",8.8,262,23.85,29
"10264",9.2,273,24.35,29
"10265",11.1,263,24.35,30
"10266",10.3,251,23.05,32
"10267",7.4,253,22.15,33
"10268",6.4,260,20.85,34
"10269",4.4,255,19.15,36
"10270",1.8,284,18.05,37
"10271",1.7,65,16.65,39
"10272",1.6,99,15.75,41
"10273",2.4,99,14.75,39
"10274",5.8,81,13.05,43
"10275",6.5,76,12.05,44
"10276",8,80,11.55,45
"10277",8.6,80,12.35,45
"10278",9.8,86,11.55,47
"10279",9.3,82,12.35,47
"10280",9.3,88,12.65,46
"10281",7.3,83,16.85,38
"10282",6.3,264,20.15,32
"10283",7.3,269,18.75,33
"10284",5.7,266,20.15,30
"10285",6.6,282,21.05,32
"10286",7.5,260,21.75,32
"10287",7.3,261,22.65,28
"10288",7.8,270,23.45,27
"10289",9.7,274,24.25,27
"10290",10,267,23.85,27
"10291",8.7,250,22.65,29
"10292",6.7,242,21.25,35
"10293",3.9,260,19.45,38
"10294",2.7,273,17.65,42
"10295",2,63,16.15,45
"10296",3.3,112,15.05,46
"10297",3.2,91,15.85,44
"10298",7.4,77,13.55,47
"10299",6.2,81,13.65,46
"10300",9.2,77,12.55,46
"10301",6.8,79,13.75,46
"10302",6,77,11.45,49
"10303",8.6,77,11.25,50
"10304",8.6,87,12.15,49
"10305",7.6,79,15.45,40
"10306",1.8,341,20.25,32
"10307",6.2,274,17.95,35
"10308",5.4,259,20.15,32
"10309",6.3,272,20.75,32
"10310",6.6,262,21.65,33
"10311",8.6,274,22.95,31
"10312",8,278,22.15,31
"10313",8.6,274,24.15,25
"10314",9.4,255,23.85,27
"10315",8.3,262,22.15,30
"10316",6.3,239,20.45,32
"10317",3.6,217,18.95,37
"10318",2.3,4,17.45,41
"10319",4.9,89,16.55,39
"10320",6.7,82,15.15,42
"10321",5.5,88,13.85,45
"10322",8.9,85,13.75,44
"10323",6.5,68,13.15,45
"10324",9.2,77,11.65,46
"10325",5.5,72,13.65,44
"10326",7.2,81,11.25,49
"10327",8.9,87,10.25,50
"10328",6.3,89,10.95,48
"10329",6.3,78,15.15,40
"10330",1.2,181,19.85,32
"10331",4.2,255,20.85,33
"10332",7.7,265,21.05,34
"10333",7.1,258,21.45,34
"10334",6.9,267,22.15,36
"10335",9,259,22.75,35
"10336",7.8,278,22.95,33
"10337",9.4,267,23.65,29
"10338",10.4,268,23.25,31
"10339",8.7,253,21.95,36
"10340",7.1,248,21.05,38
"10341",4.9,270,19.05,42
"10342",3.3,260,17.15,48
"10343",1.8,220,16.75,50
"10344",1.7,233,16.45,52
"10345",2.5,150,15.35,55
"10346",4,93,11.75,59
"10347",7.5,83,12.55,60
"10348",8,79,10.95,61
"10349",9,74,10.05,62
"10350",8.9,80,11.15,60
"10351",10.6,79,10.65,57
"10352",8.5,58,10.15,61
"10353",4.5,67,14.25,52
"10354",0.6,316,17.25,53
"10355",2.2,259,20.35,42
"10356",5.6,261,21.25,44
"10357",7.6,258,22.15,42
"10358",8.3,275,22.35,44
"10359",8,272,22.45,44
"10360",8.7,280,23.35,42
"10361",11.3,277,23.75,38
"10362",11.8,256,22.65,41
"10363",10.6,244,21.25,45
"10364",7.1,256,19.15,52
"10365",4.1,265,17.45,57
"10366",1,311,16.55,59
"10367",1.1,327,15.55,63
"10368",1.6,113,14.65,65
"10369",2.3,257,14.55,65
"10370",1.6,250,13.15,74
"10371",1.9,96,11.05,77
"10372",3.5,85,9.45,78
"10373",6.3,86,10.05,79
"10374",8,84,9.05,76
"10375",4.1,85,9.35,80
"10376",7.7,82,9.75,78
"10377",4.1,96,12.65,70
"10378",2.4,144,16.75,66
"10379",3,262,18.55,62
"10380",6.1,270,20.25,55
"10381",7.1,276,20.15,55
"10382",7.8,281,20.55,55
"10383",8.3,266,21.95,50
"10384",8.9,280,21.75,51
"10385",9.9,288,21.95,49
"10386",9.5,261,21.05,52
"10387",7.9,259,20.45,55
"10388",8.1,259,19.45,58
"10389",5.8,251,17.15,65
"10390",1.7,253,16.55,68
"10391",2.8,297,16.45,68
"10392",3,291,15.55,73
"10393",4.3,254,14.85,77
"10394",3.6,236,13.75,79
"10395",1.6,274,13.75,80
"10396",0.9,62,13.25,82
"10397",1.3,267,13.55,81
"10398",2.4,284,13.05,86
"10399",1.7,184,12.95,87
"10400",1.1,205,13.35,86
"10401",2.3,135,13.85,84
"10402",1.7,112,15.25,78
"10403",1.9,220,17.95,65
"10404",7.8,267,16.95,70
"10405",6.7,285,17.35,66
"10406",7.4,286,17.65,65
"10407",7.7,287,18.15,63
"10408",8.7,285,18.05,63
"10409",9,297,17.55,65
"10410",8,298,17.45,64
"10411",7.6,275,17.35,61
"10412",5.5,285,17.15,61
"10413",7.8,290,16.65,66
"10414",4,261,14.95,75
"10415",1.8,251,13.25,82
"10416",4.5,287,12.55,81
"10417",2.4,262,11.85,87
"10418",0.5,188,11.05,90
"10419",3,88,10.15,90
"10420",2.2,279,9.55,93
"10421",2.4,64,8.05,95
"10422",2.5,79,9.45,95
"10423",1.7,135,10.45,95
"10424",3.1,65,10.25,95
"10425",0.4,11,11.65,93
"10426",1.7,255,13.35,84
"10427",3.6,247,15.05,77
"10428",4.3,251,17.05,67
"10429",6.4,258,18.35,60
"10430",7.2,279,19.25,56
"10431",7.6,257,20.25,52
"10432",8,267,20.95,49
"10433",7.8,268,21.15,46
"10434",8.8,259,20.65,48
"10435",11.9,249,18.55,59
"10436",8.1,255,16.65,67
"10437",5.4,254,14.35,76
"10438",3.3,272,12.55,85
"10439",2.6,278,11.15,93
"10440",0.6,151,10.85,96
"10441",1.3,74,11.75,94
"10442",3.3,285,12.85,88
"10443",4.6,277,12.55,90
"10444",3.4,283,12.05,92
"10445",3.7,244,11.75,94
"10446",2.8,263,10.85,98
"10447",2.4,261,10.55,100
"10448",2.1,282,10.45,101
"10449",1.3,255,10.75,102
"10450",1.8,291,11.75,100
"10451",3.4,255,13.25,91
"10452",4,267,14.95,82
"10453",5.9,263,16.45,73
"10454",5.9,275,17.75,64
"10455",8.2,260,19.05,58
"10456",8.6,270,19.15,56
"10457",8,279,19.55,56
"10458",11.6,251,18.05,63
"10459",9.3,245,16.65,69
"10460",8.7,249,14.85,75
"10461",6.3,260,13.35,80
"10462",5.6,258,11.95,88
"10463",2.8,275,11.05,94
"10464",0.3,337,10.85,95
"10465",1.4,23,11.25,94
"10466",2.2,142,11.45,92
"10467",3.1,223,11.55,91
"10468",2.4,277,12.25,89
"10469",2.2,294,11.95,90
"10470",1.9,260,11.85,90
"10471",2.8,182,11.75,90
"10472",0.5,16,10.75,94
"10473",1.4,310,11.45,94
"10474",1.3,225,15.15,73
"10475",3.4,281,16.55,65
"10476",7.3,268,17.15,62
"10477",6.6,260,17.65,62
"10478",7.2,281,18.45,59
"10479",7.9,275,19.05,56
"10480",8.1,275,19.85,52
"10481",9.6,251,19.65,55
"10482",8.5,264,18.65,58
"10483",8.1,253,17.95,60
"10484",9.7,244,16.45,66
"10485",7,257,14.05,77
"10486",2.6,268,12.25,84
"10487",1.2,282,11.55,88
"10488",4.7,81,11.05,89
"10489",4.7,78,10.35,89
"10490",4.7,83,12.05,85
"10491",1.5,125,13.05,77
"10492",1.3,142,13.05,79
"10493",0.5,264,12.95,80
"10494",1.4,108,12.95,80
"10495",2.7,68,13.05,78
"10496",2.1,59,12.25,76
"10497",3.2,74,13.65,71
"10498",3.5,267,16.15,63
"10499",4.6,255,17.15,60
"10500",4.7,236,18.15,57
"10501",5.3,260,19.35,52
"10502",6.7,245,20.35,50
"10503",8.7,253,21.35,46
"10504",8,264,22.05,43
"10505",8.7,266,21.85,43
"10506",8.6,246,22.05,42
"10507",11.2,252,19.65,51
"10508",8.1,260,17.15,54
"10509",4.9,263,15.45,60
"10510",2.2,265,14.15,65
"10511",1.3,252,13.25,70
"10512",2.9,92,12.75,64
"10513",6.2,89,11.65,67
"10514",5.6,81,11.25,71
"10515",4.3,93,10.45,71
"10516",7.4,78,10.15,69
"10517",8.1,81,9.05,73
"10518",5.1,91,9.65,74
"10519",8.7,81,8.15,77
"10520",9.4,85,9.05,78
"10521",7.6,84,12.75,68
"10522",1.9,98,17.65,53
"10523",3.3,275,19.65,47
"10524",5.2,229,20.75,44
"10525",5.1,243,21.45,40
"10526",5.9,244,22.45,37
"10527",6.8,249,22.95,37
"10528",7.8,260,23.85,34
"10529",9.9,262,23.85,32
"10530",9.8,260,23.45,34
"10531",10.4,258,21.55,39
"10532",8.9,263,19.65,43
"10533",4.6,271,16.95,53
"10534",2.1,317,15.45,59
"10535",1.2,149,14.75,61
"10536",1.6,134,15.15,59
"10537",5.4,73,12.25,61
"10538",6.3,87,12.25,63
"10539",3.1,109,11.25,64
"10540",6.8,80,12.25,60
"10541",9.1,83,12.05,60
"10542",9.7,74,11.85,60
"10543",9.2,75,9.95,64
"10544",8.6,79,11.95,61
"10545",6.3,78,15.45,52
"10546",1.8,289,19.85,37
"10547",3.9,259,21.65,32
"10548",6.3,266,21.65,37
"10549",7.5,255,22.65,33
"10550",12.1,268,23.55,30
"10551",7.7,271,24.65,28
"10552",8.7,274,24.85,28
"10553",8.1,262,25.15,26
"10554",9.9,241,23.95,28
"10555",9.5,250,22.95,30
"10556",7.2,252,19.55,45
"10557",2.5,303,17.95,52
"10558",2.1,98,17.05,54
"10559",2.7,127,17.35,50
"10560",2.5,120,15.45,44
"10561",3.2,75,13.65,45
"10562",2.4,92,14.25,44
"10563",2.6,145,13.75,43
"10564",5.2,87,12.35,44
"10565",4.2,74,11.65,44
