"","viento","direccion","temperatura","humedad"
"9168",5.2,264,-6.65,27
"9169",0.7,24,-8.75,31
"9170",2.8,265,-6.75,23
"9171",2.2,250,-6.85,23
"9172",3.7,298,-6.15,21
"9173",3.5,286,-6.15,16
"9174",6.3,249,-6.55,19
"9175",5.9,256,-5.75,17
"9176",6.1,279,-8.55,24
"9177",5.4,267,-4.45,19
"9178",6.4,245,0.15,12
"9179",6.8,239,1.75,9
"9180",6.5,199,3.95,7
"9181",8,247,5.95,6
"9182",13.3,255,6.05,6
"9183",12.4,253,6.35,5
"9184",13.6,251,5.95,5
"9185",11.7,258,5.05,5
"9186",12.4,244,3.45,6
"9187",14.3,251,0.55,10
"9188",13.8,248,-0.35,12
"9189",13.3,247,-0.65,14
"9190",11.3,252,-1.45,15
"9191",9.6,253,-1.85,15
"9192",9.9,257,-1.55,16
"9193",8,276,-3.95,20
"9194",6.8,268,-1.75,15
"9195",7.9,259,-2.45,16
"9196",8.3,203,-3.35,18
"9197",8.2,271,-2.45,16
"9198",8,271,-1.05,12
"9199",9.7,260,-1.85,14
"9200",9.7,234,-2.15,17
"9201",11.2,251,-0.95,18
"9202",11,265,0.95,14
"9203",10.7,255,2.55,12
"9204",10.7,257,3.15,10
"9205",10.6,268,4.75,9
"9206",12,278,5.65,8
"9207",14.6,307,5.05,10
"9208",17.4,277,3.85,11
"9209",13.8,302,3.35,11
"9210",12.5,287,0.75,13
"9211",10.9,283,-1.05,18
"9212",8.9,293,-2.15,20
"9213",9,293,-3.55,20
"9214",4.9,297,-4.25,21
"9215",8.9,285,-4.15,19
"9216",4.4,271,-3.95,16
"9217",9,259,-4.25,17
"9218",9.4,255,-3.75,12
"9219",8.3,247,-3.55,10
"9220",6.4,272,-3.35,10
"9221",4.9,261,-4.25,10
"9222",7.7,242,-3.65,10
"9223",5.3,259,-3.75,10
"9224",9.8,245,-3.55,11
"9225",11.5,235,-1.75,9
"9226",11.3,239,0.45,8
"9227",10.6,259,1.65,7
"9228",11.7,238,2.95,7
"9229",12.7,284,4.05,7
"9230",11.7,281,3.95,5
"9231",10.4,289,4.45,5
"9232",9.8,278,4.75,6
"9233",10,280,3.55,6
"9234",8.4,273,2.55,7
"9235",10.3,265,0.55,8
"9236",9.6,247,-0.65,9
"9237",10.1,237,-2.05,10
"9238",9.9,248,-2.65,10
"9239",11,249,-2.55,11
"9240",6.3,292,-5.05,13
"9241",6.9,270,-5.05,14
"9242",6.9,266,-5.65,13
"9243",7.1,276,-5.95,12
"9244",7.4,256,-6.55,14
"9245",5,272,-5.75,12
"9246",1.5,257,-7.95,17
"9247",2.7,234,-9.55,17
"9248",4.4,284,-7.55,14
"9249",3.3,298,-3.75,12
"9250",3.3,282,1.55,7
"9251",5.1,253,4.15,4
"9252",3.3,302,6.15,2
"9253",7.9,256,7.55,3
"9254",11.1,263,7.95,4
"9255",12.4,287,8.15,4
"9256",10.4,351,6.85,6
"9257",10.4,294,6.15,7
"9258",8.6,284,4.35,9
"9259",6.3,256,1.05,13
"9260",7,254,-0.45,15
"9261",5.7,266,-1.65,16
"9262",4.3,282,-3.35,18
"9263",5.1,248,-4.05,21
"9264",4.6,256,-4.35,20
"9265",4.9,251,-3.05,19
"9266",4.5,284,-5.55,22
"9267",4.8,291,-6.55,25
"9268",5,293,-6.25,26
"9269",5.1,272,-4.85,26
"9270",7.8,287,-2.55,23
"9271",4.7,298,-4.55,26
"9272",4.8,271,-3.45,25
"9273",4.6,274,0.65,18
"9274",7.9,318,3.65,18
"9275",8.5,316,4.25,17
"9276",9.2,320,4.65,16
"9277",8.8,314,5.15,18
"9278",8.7,307,5.75,18
"9279",7.6,282,3.85,18
"9280",7.6,289,5.85,20
"9281",7,283,2.55,17
"9282",7.5,307,2.25,16
"9283",8.3,302,0.55,20
"9284",8.7,308,0.75,19
"9285",7.3,297,-1.15,19
"9286",7.9,305,-2.55,18
"9287",8.9,298,-2.75,19
"9288",9.3,294,-2.15,13
"9289",10,291,-2.25,15
"9290",9.2,283,-2.55,16
"9291",7.5,272,-2.85,17
"9292",6.7,274,-3.35,20
"9293",7.1,269,-2.85,25
"9294",6.2,264,-3.15,33
"9295",7.1,234,-2.95,34
"9296",6.3,238,-3.15,35
"9297",6.9,239,-1.45,30
"9298",8.2,249,1.65,27
"9299",10.9,282,2.25,24
"9300",10.1,273,3.35,20
"9301",11.1,279,3.95,20
"9302",11.6,275,4.95,15
"9303",11.2,269,4.55,13
"9304",11.4,272,4.45,13
"9305",11.6,265,3.75,13
"9306",10.4,266,2.75,16
"9307",8.9,259,-0.05,23
"9308",9,249,-1.25,24
"9309",7.9,238,-1.75,24
"9310",1.9,303,-4.75,30
"9311",2,271,-6.75,36
"9312",4,252,-7.45,41
"9313",3.5,254,-8.25,40
"9314",2.9,249,-8.85,41
"9315",2.2,233,-9.65,47
"9316",4,242,-8.65,51
"9317",1,283,-10.85,53
"9318",1.2,41,-9.95,50
"9319",0.8,299,-9.95,55
"9320",3.4,309,-10.75,51
"9321",6.3,253,-1.35,23
"9322",7.7,249,0.45,17
"9323",10.4,248,2.85,12
"9324",12.2,272,5.05,5
"9325",12.5,291,5.85,4
"9326",12.6,277,7.05,4
"9327",10.7,256,7.05,2
"9328",11.2,255,5.85,3
"9329",10.2,255,5.25,4
"9330",10.5,245,3.25,7
"9331",8.7,261,2.55,12
"9332",8.3,251,1.55,14
"9333",11,246,-0.85,18
"9334",3.3,263,-2.75,16
"9335",6.3,279,-2.35,7
"9336",7,272,-2.75,7
"9337",7.2,272,-3.45,9
"9338",6.2,287,-4.75,9
"9339",5.7,300,-6.05,13
"9340",5.6,256,-4.35,12
"9341",5.9,261,-4.85,13
"9342",5.1,273,-5.65,14
"9343",0.9,161,-7.55,13
"9344",1.5,109,-6.25,11
"9345",2.5,219,-3.25,10
"9346",3.9,279,1.95,6
"9347",7,263,3.85,4
"9348",6.3,283,5.95,2
"9349",4.7,297,7.05,2
"9350",9,250,9.05,1
"9351",9.9,238,9.15,2
"9352",9.4,239,8.95,2
"9353",8.5,249,8.55,2
"9354",9.3,240,6.95,2
"9355",8.9,241,3.15,5
"9356",7.1,284,1.75,6
"9357",4.2,259,-1.85,9
"9358",6,284,-3.25,10
"9359",0.4,143,-6.05,12
"9360",3.2,291,-5.85,12
"9361",1.3,328,-4.95,13
"9362",7.2,284,-6.65,14
"9363",1.9,215,-4.85,11
"9364",6.5,286,-5.25,10
"9365",4.5,267,-4.75,11
"9366",5,276,-4.95,12
"9367",5.2,262,-5.65,13
"9368",1.7,218,-7.75,15
"9369",1.2,41,-2.85,11
"9370",0.9,52,0.95,12
"9371",1.7,59,2.95,9
"9372",2.4,259,7.65,4
"9373",4.5,258,9.05,3
"9374",5.6,264,10.15,3
"9375",9.9,258,10.45,2
"9376",10.7,261,9.65,2
"9377",9.9,253,8.85,2
"9378",9.1,245,7.25,3
"9379",5.9,263,4.05,4
"9380",6.2,248,0.05,6
"9381",4.3,248,3.25,7
"9382",4.7,248,4.05,11
"9383",3.9,252,-6.25,12
"9384",4.5,264,-4.75,11
"9385",2,220,-5.55,13
"9386",1.7,255,-6.25,12
"9387",4.1,249,-6.35,12
"9388",6.8,289,-6.15,13
"9389",3.9,291,-5.75,14
"9390",5.3,271,-8.55,17
"9391",0.6,147,-9.75,16
"9392",1,224,-10.25,14
"9393",1.2,176,-6.75,15
"9394",0.7,171,-3.55,16
"9395",5.4,267,6.05,5
"9396",7.7,233,7.55,1
"9397",8.2,238,8.75,1
"9398",9.2,256,10.45,2
"9399",10.4,265,11.55,3
"9400",13.9,249,10.85,3
"9401",12.2,261,9.15,2
"9402",11.8,244,7.35,2
"9403",9.1,238,4.15,2
"9404",8.5,249,1.45,4
"9405",5.1,273,-2.95,6
"9406",2,166,-2.65,6
"9407",1.2,172,-4.25,7
"9408",3.3,212,-5.85,8
"9409",0.5,197,-6.65,8
"9410",1.2,198,-6.75,9
"9411",1.7,201,-6.35,7
"9412",1.6,44,-7.35,10
"9413",1.1,190,-7.35,9
"9414",0.6,308,-8.75,12
"9415",0.6,148,-12.45,14
"9416",1.4,203,-11.95,11
"9417",0.9,63,-7.65,11
"9418",0.7,1,-0.65,8
"9419",1.4,54,-0.75,15
"9420",1.6,63,8.75,3
"9421",3.6,44,10.75,1
"9422",1.9,81,11.95,1
"9423",3,84,11.95,1
"9424",4.9,270,12.55,1
"9425",5.6,281,11.95,1
"9426",7.7,250,10.45,1
"9427",6.8,259,5.85,1
"9428",7,261,1.85,1
"9429",8.7,234,0.05,3
"9430",1.8,217,-1.95,3
"9431",2.9,226,-2.15,5
"9432",2.5,218,-7.85,6
"9433",3.5,202,-8.05,7
"9434",0.9,206,-9.15,9
"9435",0.4,24,-8.45,7
"9436",2.1,235,-10.65,10
"9437",0.6,223,-11.65,9
"9438",0.3,322,-9.75,8
"9439",1,214,-9.45,9
"9440",0.9,232,-13.95,18
"9441",0.6,221,-8.45,14
"9442",0.6,153,-4.65,20
"9443",0.8,355,2.75,10
"9444",1.3,55,8.05,5
"9445",2.9,76,11.35,4
"9446",8.2,303,13.55,5
"9447",6.1,316,13.45,6
"9448",7.7,310,12.95,5
"9449",7.7,301,12.05,6
"9450",5.7,332,10.35,6
"9451",3.9,164,8.25,8
"9452",4.4,227,4.25,10
"9453",3.7,201,4.35,9
"9454",4,261,1.95,12
"9455",7.5,241,3.25,12
"9456",2.9,207,0.45,15
"9457",6.2,223,1.45,19
"9458",3.8,203,0.15,17
"9459",4,314,1.95,14
"9460",11.4,312,4.75,11
"9461",8.6,301,4.55,11
"9462",6.7,289,3.95,12
"9463",4.5,286,3.05,13
"9464",7.3,282,3.55,13
"9465",1.7,304,5.65,11
"9466",6.4,287,7.35,9
"9467",11.7,293,8.65,9
"9468",14.5,285,9.45,7
"9469",12.5,284,10.05,6
"9470",9.8,286,10.25,5
"9471",9.7,293,10.05,5
"9472",7.7,320,9.15,5
"9473",7.9,313,9.55,9
"9474",8.8,278,6.55,9
"9475",6.8,258,2.95,11
"9476",10.3,234,0.25,13
"9477",12.8,247,-0.55,14
"9478",13.2,248,-0.95,18
"9479",9.5,248,-1.95,20
"9480",9.7,250,-1.45,17
"9481",7.7,258,-2.05,17
"9482",9.7,272,-0.55,12
"9483",10.6,250,-1.55,12
"9484",11.3,239,-0.25,8
"9485",8.4,260,-1.45,6
"9486",9.8,256,-1.45,6
"9487",5.6,262,-4.85,11
"9488",4.5,261,-7.55,18
"9489",3.6,261,-1.95,14
"9490",2.3,279,2.65,7
"9491",2.9,79,2.15,9
"9492",6.9,252,7.55,2
"9493",10.6,246,8.25,2
"9494",10.9,257,8.85,2
"9495",12.2,252,9.15,2
"9496",10.9,268,8.85,2
"9497",12.2,254,7.85,2
"9498",14,243,6.45,2
"9499",5.7,257,3.85,4
"9500",4.9,234,-1.45,5
"9501",2.4,213,-1.75,5
"9502",2.9,206,-4.75,6
"9503",2.9,245,-4.95,8
"9504",3.2,231,-7.65,9
"9505",1.7,214,-7.55,9
"9506",0.7,253,-6.35,9
"9507",4.9,299,-5.25,7
"9508",6.2,298,-5.05,7
"9509",4.4,299,-6.85,8
"9510",7.4,300,-5.65,9
"9511",6.2,289,-7.35,11
"9512",5.9,273,-4.85,9
"9513",4.9,258,-0.35,7
"9514",1.9,43,3.25,6
"9515",1.9,129,8.55,5
"9516",5.3,303,9.45,2
"9517",5.7,275,9.35,1
"9518",10,296,9.95,1
"9519",11.4,293,9.55,1
"9520",12.8,289,9.15,1
"9521",14.5,273,8.05,1
"9522",14,275,6.55,1
"9523",14.2,250,3.85,1
"9524",12.7,254,2.25,4
"9525",10.6,244,0.85,5
"9526",13.9,247,2.35,4
"9527",11.7,259,1.95,3
"9528",5.8,275,-0.05,4
"9529",6.9,254,-2.15,5
"9530",5.2,265,-1.85,5
"9531",3.8,260,-1.15,4
"9532",6.4,287,-4.15,6
"9533",8.4,263,-1.05,3
"9534",6.8,249,-3.45,5
"9535",5.1,270,-5.15,6
"9536",5.7,264,-6.75,8
"9537",7.1,247,-1.25,6
"9538",8.4,252,2.45,3
"9539",7.5,248,4.65,3
"9540",11.2,242,7.05,3
"9541",12.8,253,7.55,2
"9542",12.2,251,8.45,2
"9543",11.2,255,9.25,3
"9544",10.7,283,9.05,3
"9545",11.4,231,7.75,2
"9546",11.8,253,5.95,2
"9547",13.3,241,3.35,3
"9548",14.2,237,2.25,5
"9549",11.7,241,1.45,6
"9550",8,250,0.65,6
"9551",8.2,244,-0.25,6
"9552",6.1,266,-2.55,8
"9553",6.2,263,-3.25,8
"9554",6.5,270,-4.05,9
"9555",6,267,-4.05,9
"9556",2.3,232,-5.45,10
"9557",3.9,271,-5.25,9
"9558",1.1,9,-6.35,9
"9559",2.2,218,-6.35,11
"9560",2,206,-9.95,13
"9561",0.7,190,-3.75,11
"9562",1.1,53,3.05,6
"9563",0.8,88,2.85,8
"9564",1.6,56,9.15,3
"9565",2.2,319,11.25,4
"9566",4.1,293,11.35,3
"9567",7.2,298,12.65,2
"9568",6.8,280,12.85,3
"9569",7,295,11.15,2
"9570",6.8,259,9.55,1
"9571",7.5,227,5.45,2
"9572",7.6,231,4.45,4
"9573",12.2,247,3.95,2
"9574",10.3,263,4.75,1
"9575",6.7,267,4.25,2
"9576",6,259,3.85,1
"9577",6.8,261,1.45,2
"9578",5.1,284,-1.15,3
"9579",5.4,273,-2.55,4
"9580",6.5,262,-2.45,4
"9581",5.1,268,-0.95,4
"9582",4.4,282,-4.25,4
"9583",6.2,278,-4.85,5
"9584",6.9,278,-4.35,6
"9585",5.3,293,1.85,4
"9586",4.1,317,5.65,1
"9587",9.3,292,8.15,1
"9588",9.5,289,8.75,1
"9589",11,298,9.25,1
"9590",13.8,296,9.75,1
"9591",13,288,9.55,2
"9592",11.5,298,9.15,2
"9593",11.1,287,8.25,2
"9594",12.9,279,7.45,3
"9595",5.2,284,4.35,5
"9596",8.6,256,2.55,6
"9597",12.9,234,2.75,6
"9598",12.5,251,2.75,6
"9599",10.3,263,2.85,6
"9600",7.2,258,3.35,4
"9601",11.9,254,3.35,4
"9602",10.4,247,2.75,5
"9603",10.5,262,3.55,4
"9604",9,239,3.35,7
"9605",8.4,267,2.05,9
"9606",9.9,270,3.05,8
"9607",11,245,3.45,16
"9608",13.3,244,-0.05,8
"9609",12.3,248,1.75,8
"9610",11.5,244,3.65,16
"9611",16.3,246,6.55,29
"9612",16.3,248,8.65,25
"9613",17.1,246,9.15,25
"9614",15.9,239,9.85,24
"9615",14.1,240,9.15,26
"9616",13.2,232,8.85,25
"9617",12.8,235,9.45,23
"9618",11.2,273,7.75,24
"9619",9.5,233,4.85,17
"9620",10.6,236,4.05,15
"9621",12.1,247,2.95,14
"9622",8.9,250,3.15,15
"9623",7.5,232,2.15,20
"9624",10.6,238,1.65,22
"9625",6.7,239,1.45,31
"9626",6,221,0.75,26
"9627",3.7,233,0.15,25
"9628",4.5,286,-0.35,33
"9629",4.4,305,-0.05,43
"9630",5.2,276,1.05,44
"9631",6.1,311,0.85,51
"9632",7.5,310,0.85,50
"9633",8.3,297,3.35,39
"9634",9.1,299,5.35,34
"9635",9.2,292,6.75,31
"9636",11,293,7.55,27
"9637",12.8,294,8.55,24
"9638",13.1,299,8.65,21
"9639",13.3,290,8.85,21
"9640",12.3,295,7.65,22
"9641",12.8,286,6.65,23
"9642",9.8,288,5.65,24
"9643",8.7,306,4.15,27
"9644",9.8,284,3.75,28
"9645",8.6,306,2.45,26
"9646",6.9,320,1.55,27
"9647",5.5,318,0.85,27
"9648",6.2,308,-0.05,31
"9649",6.7,313,0.55,34
"9650",6.8,328,0.15,34
"9651",7.2,314,0.45,31
"9652",5.4,319,0.15,31
"9653",2.9,279,-2.65,38
"9654",4.2,315,-1.95,37
"9655",6.4,321,-0.65,35
"9656",3.4,304,-2.75,40
"9657",1.4,292,0.55,35
"9658",6.9,302,2.75,34
"9659",7.9,321,4.65,22
"9660",8.4,301,5.95,17
"9661",11.2,294,6.55,16
"9662",13.1,304,7.25,15
"9663",13.4,301,7.95,14
"9664",12.6,308,8.15,14
"9665",11.3,304,7.85,14
"9666",10.5,291,6.35,17
"9667",6.5,306,3.75,21
"9668",8.7,288,2.15,25
"9669",10.5,285,1.05,28
"9670",10.3,265,0.25,32
"9671",6.3,269,-2.05,39
"9672",2.6,284,-4.65,42
"9673",3.6,296,-4.25,37
"9674",3.9,252,-2.95,40
"9675",2.6,296,-2.75,44
"9676",4.7,276,-3.55,44
"9677",1.1,219,-3.25,48
"9678",1.9,275,-3.35,50
"9679",3.1,229,-2.85,43
"9680",3.1,271,-3.85,47
"9681",7.1,329,0.95,34
"9682",10.1,318,3.05,25
"9683",12.5,333,5.65,18
"9684",12.2,321,7.15,17
"9685",14.8,327,8.25,15
"9686",16,314,8.35,14
"9687",12.8,328,8.25,13
"9688",10.4,309,8.05,15
"9689",11.3,310,6.85,18
"9690",6,305,3.25,27
"9691",6.9,270,0.85,38
"9692",4.9,280,-1.65,49
"9693",4.2,292,-1.95,51
"9694",7.1,247,-3.25,60
"9695",7.2,290,-2.35,54
"9696",1.7,227,-1.55,48
"9697",10.2,356,1.35,32
"9698",5.3,359,0.55,35
"9699",12.6,350,2.25,29
"9700",12.1,357,1.65,33
"9701",12.2,352,-0.05,42
"9702",14.5,340,-0.75,44
"9703",15.1,344,-0.05,39
"9704",14.8,346,-0.55,39
"9705",8.9,324,0.95,39
"9706",9.3,336,1.95,30
"9707",10.4,350,2.95,28
"9708",14.6,278,0.25,42
"9709",13.6,280,0.05,41
"9710",14,280,-1.45,41
"9711",13.1,266,-2.65,53
"9712",13.9,263,-3.85,59
"9713",8,260,-6.15,63
"9714",4.2,248,-7.25,65
"9715",6.3,293,-7.85,66
"9716",5.8,304,-9.45,67
"9717",9.5,292,-10.45,68
"9718",7.1,276,-10.95,70
"9719",10.8,285,-10.65,69
"9720",7.4,269,-10.65,69
"9721",3.1,340,-9.65,65
"9722",3.4,201,-9.65,60
"9723",6.1,228,-11.05,55
"9724",11.9,323,-6.05,38
"9725",7,303,-7.25,30
"9726",3.9,286,-10.65,31
"9727",3.7,293,-11.35,31
"9728",4,271,-7.55,21
"9729",5.6,240,-5.85,26
"9730",7.2,309,-1.75,20
"9731",10.4,297,-0.45,22
"9732",10.5,299,0.55,19
"9733",11.7,291,1.35,18
"9734",10.4,302,2.15,15
"9735",12.1,314,2.75,15
"9736",13.4,321,2.55,14
"9737",10,304,2.05,15
"9738",9.2,290,1.05,16
"9739",4.2,299,-1.35,19
"9740",5.7,302,-2.45,18
"9741",2.7,271,-5.15,23
"9742",9.2,327,-1.35,16
"9743",6.6,306,-1.75,17
"9744",5.6,355,-1.55,18
"9745",2.3,189,-5.95,26
"9746",1.9,239,-8.65,32
"9747",1.8,244,-6.45,28
"9748",2.1,265,-6.15,27
"9749",3.4,233,-7.75,29
"9750",6.5,333,-4.55,21
"9751",5,308,-4.75,19
"9752",5.4,340,-5.15,21
"9753",10.3,350,-0.55,14
"9754",9.4,360,1.55,13
"9755",11.1,6,3.35,10
"9756",11.5,358,5.35,8
"9757",13,325,6.65,6
"9758",13.4,309,6.35,8
"9759",12.4,286,5.45,8
"9760",11.2,295,4.35,10
"9761",9.4,316,2.35,15
"9762",7.4,297,0.85,16
"9763",7.5,303,-2.35,37
"9764",8.1,296,-2.65,45
"9765",7,297,-2.45,43
"9766",6.6,291,-2.65,44
"9767",7.9,322,-2.25,40
"9768",3.1,11,-2.25,26
"9769",7.7,322,-1.85,24
"9770",6,335,-2.55,24
"9771",6.8,336,-2.35,23
"9772",8.4,327,-3.35,24
"9773",9.9,329,-3.45,23
"9774",7.2,331,-3.85,24
"9775",10.3,328,-3.45,23
"9776",13.6,315,-2.75,22
"9777",13.6,316,-1.55,20
"9778",14.1,319,-0.45,18
"9779",13.9,315,0.35,18
"9780",12.6,315,1.45,17
"9781",11.3,312,1.95,16
"9782",13,310,1.75,22
"9783",14.3,310,1.15,24
"9784",13.5,302,1.75,16
"9785",14.6,293,1.05,18
"9786",13.4,291,-0.15,21
"9787",10.9,286,-2.55,27
"9788",7.7,268,-4.35,32
"9789",6.2,270,-5.65,33
"9790",3.3,280,-7.95,39
"9791",3.7,327,-7.35,30
"9792",4.5,259,-6.25,18
"9793",6.4,244,-4.95,12
"9794",6.2,252,-5.45,12
"9795",5.2,251,-6.45,12
"9796",5.5,253,-8.75,16
"9797",3.2,296,-9.25,17
"9798",3.7,271,-6.95,11
"9799",3.1,246,-5.85,8
"9800",3.1,296,-7.75,9
"9801",3.4,250,-3.05,7
"9802",8,323,1.35,4
"9803",10.2,302,3.15,3
"9804",11.4,312,4.55,4
"9805",12.2,316,4.95,4
"9806",11.4,308,4.95,4
"9807",11,303,5.65,5
"9808",12.2,299,5.05,5
"9809",11.2,293,4.35,9
"9810",10.6,304,2.35,13
"9811",6.7,292,-0.15,16
"9812",2.9,282,-2.45,20
"9813",4.8,301,-4.25,27
"9814",8.7,324,-2.45,22
"9815",9.8,329,-0.95,14
"9816",10.5,328,-1.05,12
"9817",9.3,332,-1.95,11
"9818",8.3,325,-1.95,9
"9819",8,321,-1.95,15
"9820",7.7,329,-3.65,18
"9821",7.5,329,-4.25,16
"9822",9.8,319,-4.05,13
"9823",8.8,311,-2.95,13
"9824",8.9,315,-2.75,20
"9825",11.4,296,-2.85,19
"9826",12.2,325,-0.85,11
"9827",14,289,-0.25,15
"9828",17.5,281,1.05,14
"9829",17.6,269,1.95,13
"9830",20.1,278,2.55,14
"9831",18.8,278,2.15,11
"9832",16.3,269,2.55,10
"9833",15.8,268,1.95,10
"9834",14.4,280,1.25,13
"9835",11.3,286,-1.45,15
"9836",9.3,258,-2.05,18
"9837",6.8,214,-3.55,17
"9838",7.4,230,-4.45,16
"9839",7.4,240,-2.95,19
"9840",8.9,253,-3.55,19
"9841",7.7,257,-3.45,20
"9842",10.3,261,-3.85,25
"9843",8.4,253,-3.35,27
"9844",8.5,241,-3.75,24
"9845",10.6,235,-3.85,29
"9846",8,240,-4.15,31
"9847",7.9,244,-4.65,32
"9848",6.4,236,-4.45,31
"9849",9.2,240,-1.25,22
"9850",9.6,244,1.85,14
"9851",10.4,257,3.25,8
"9852",9.5,252,4.15,7
"9853",9.9,258,5.45,5
"9854",9.8,310,5.55,4
"9855",12.1,278,5.45,4
"9856",11.9,292,5.15,5
"9857",11,301,4.45,7
"9858",10.7,276,2.55,15
"9859",7.4,281,0.35,20
"9860",5.8,272,-1.45,24
"9861",5.2,266,-1.95,25
"9862",5.4,248,-2.75,28
"9863",5.3,234,-3.95,28
"9864",5.2,304,-4.15,19
"9865",10.6,317,-0.65,8
"9866",9,328,-0.45,8
"9867",7.1,327,-0.55,8
"9868",4.3,298,-3.05,10
"9869",4.2,285,-4.05,11
"9870",3.2,273,-4.65,12
"9871",4.2,296,-4.65,12
"9872",1.9,267,-4.35,10
"9873",1.3,176,-3.85,14
"9874",0.8,246,0.25,14
"9875",6.3,344,1.85,8
"9876",12,314,2.95,7
"9877",10,315,1.95,12
"9878",8.3,316,1.75,17
"9879",9,302,2.25,19
"9880",7.8,309,1.35,17
"9881",7.5,318,0.05,19
"9882",8.4,337,0.35,13
"9883",8.1,340,-1.25,10
"9884",8.3,317,-1.75,10
"9885",5.3,293,-3.25,19
"9886",3.7,278,-4.15,31
"9887",7.9,315,-3.45,25
"9888",3.4,290,-6.35,33
"9889",3.1,287,-7.25,37
"9890",3.3,295,-6.85,38
"9891",2.7,300,-8.35,44
"9892",4.8,290,-7.05,39
"9893",5,276,-7.65,31
"9894",6.7,289,-7.15,28
"9895",8.7,291,-7.75,36
"9896",5.2,267,-7.65,28
"9897",7.8,271,-6.05,23
"9898",9.8,288,-4.25,20
"9899",12.3,295,-3.05,17
"9900",12.6,293,-2.05,16
"9901",15.7,291,-0.75,13
"9902",16.7,286,0.35,11
"9903",16.4,290,0.65,10
"9904",18.6,283,0.95,9
"9905",12.4,264,1.05,8
"9906",10.2,263,0.15,9
"9907",9.4,267,-1.95,10
"9908",8,264,-3.55,12
"9909",11.1,242,-4.85,16
"9910",10.2,264,-3.45,10
"9911",5.8,274,-4.55,13
"9912",8.3,200,-4.15,10
"9913",4.2,241,-4.55,10
"9914",5.3,258,-4.85,9
"9915",4.1,276,-5.25,11
"9916",8.4,279,-3.35,9
"9917",10.3,256,-3.75,10
"9918",9.3,260,-4.15,12
"9919",6.6,286,-5.55,14
"9920",1.2,249,-7.75,19
"9921",0.6,91,-2.35,15
"9922",1.1,198,-0.05,12
"9923",2.6,31,1.75,9
"9924",8.3,244,4.25,8
"9925",8.4,244,6.25,6
"9926",13.5,255,7.75,7
"9927",8.5,252,7.65,11
"9928",12.6,267,6.65,12
"9929",11.6,277,5.65,20
"9930",11.4,248,4.05,19
"9931",11.2,247,2.35,20
"9932",12.9,235,1.55,24
"9933",10,243,1.45,30
"9934",12.9,271,1.05,35
"9935",10.6,269,1.45,33
"9936",13.5,259,0.55,38
"9937",10.2,275,0.55,41
"9938",11.1,274,1.35,32
"9939",10.9,274,1.05,38
"9940",6.8,280,-0.35,42
"9941",6.5,268,-2.85,48
"9942",2.1,221,-4.75,55
"9943",2.5,220,-6.15,60
"9944",3,204,-6.35,64
"9945",0.8,206,-2.05,63
"9946",1.6,88,2.55,40
"9947",2.3,73,3.45,37
"9948",5,44,4.95,36
"9949",7.1,6,4.75,45
"9950",7.5,15,6.25,43
"9951",7.9,1,5.95,42
"9952",2.7,167,3.75,62
"9953",4.3,255,3.55,66
"9954",7.9,323,3.55,64
"9955",4.8,264,-0.45,66
"9956",6.4,223,-1.15,67
"9957",6.8,254,-2.05,69
"9958",6.8,249,-2.85,70
"9959",2.4,277,-2.95,72
"9960",3.9,265,-2.05,74
"9961",3.3,303,-2.55,74
"9962",4.6,301,-2.85,74
"9963",2.8,302,-3.05,73
"9964",7,302,-3.25,75
"9965",5.5,286,-3.85,73
"9966",7.3,272,-3.85,72
"9967",10.4,279,-3.85,71
"9968",12.1,290,-3.25,69
"9969",8.7,287,-2.25,68
"9970",10,278,-0.45,68
"9971",12.1,288,1.05,65
"9972",11.6,293,2.65,58
"9973",11.5,266,3.85,40
"9974",10.8,260,4.45,27
"9975",10,233,4.45,27
"9976",9.4,270,5.65,21
"9977",8.5,262,5.65,19
"9978",8.2,264,4.65,23
"9979",7.2,241,2.35,28
"9980",4,253,-0.45,34
"9981",3.2,270,-1.85,35
"9982",2.4,239,-3.95,40
"9983",4.9,276,-2.75,40
"9984",5,301,-4.45,34
"9985",4.4,306,-4.75,29
"9986",4.2,294,-5.15,25
"9987",4.4,283,-5.75,21
"9988",5.2,301,-6.15,22
"9989",4.5,289,-4.95,20
"9990",4.8,287,-4.85,19
"9991",4.2,294,-6.45,20
"9992",4,305,-5.45,17
"9993",3.5,281,-0.65,18
"9994",2.8,315,2.95,12
"9995",7.7,309,6.45,5
"9996",7.8,304,7.35,4
"9997",8.2,288,8.25,4
"9998",8.5,285,7.65,5
"9999",9.6,285,7.95,5
"10000",8.4,279,7.15,5
"10001",7.3,265,6.35,10
"10002",8.9,276,3.35,18
"10003",9.2,273,1.95,23
"10004",9.4,260,0.65,29
"10005",7.6,260,-0.95,33
"10006",7.7,260,-2.15,36
"10007",9.6,242,-1.95,37
"10008",9,255,-2.45,34
"10009",7.5,273,-2.65,38
"10010",10.1,306,-1.65,25
"10011",13.2,273,-0.65,26
"10012",9.5,256,-1.45,30
"10013",8.9,292,-0.15,26
"10014",7.1,275,-1.25,28
"10015",5.8,261,-1.65,31
"10016",8.2,248,-1.15,36
"10017",8.7,250,0.35,31
"10018",8.8,260,1.95,26
"10019",10.1,265,3.35,22
"10020",10.5,265,4.05,24
"10021",10.9,257,5.75,20
"10022",11.7,240,6.05,21
"10023",9.1,275,6.35,22
