"","viento","direccion","temperatura","humedad"
"9408",1.4,177,18.75,10
"9409",2.8,96,16.85,13
"9410",5,92,14.65,13
"9411",5.7,102,14.15,14
"9412",5,91,14.25,16
"9413",7,93,13.15,18
"9414",7.9,95,11.45,19
"9415",8.4,90,11.45,19
"9416",8.7,85,12.75,18
"9417",9.2,72,17.65,14
"9418",7.7,70,20.85,12
"9419",2,309,24.35,11
"9420",5.8,282,24.95,11
"9421",6.3,281,25.05,11
"9422",7.7,280,25.55,11
"9423",8.4,276,26.65,10
"9424",7.3,276,26.85,9
"9425",7,287,26.85,8
"9426",6.8,298,26.95,9
"9427",9.1,256,26.15,8
"9428",7.9,257,22.55,19
"9429",4.9,283,20.95,18
"9430",2.6,292,17.45,24
"9431",1.6,217,15.55,27
"9432",0,204,14.35,29
"9433",2.5,144,15.15,24
"9434",4.9,92,12.55,30
"9435",7.8,92,12.45,24
"9436",8.8,83,11.85,26
"9437",6.1,86,12.45,28
"9438",8.7,90,10.25,30
"9439",8,75,11.55,29
"9440",8.8,79,13.45,25
"9441",9.3,73,17.25,20
"9442",6.8,67,20.45,17
"9443",6.2,286,21.25,18
"9444",6.1,286,21.05,21
"9445",6.8,283,21.85,23
"9446",7.6,279,22.65,18
"9447",9,285,23.75,17
"9448",8.2,286,23.85,14
"9449",7.8,286,23.95,12
"9450",7.5,281,23.25,12
"9451",6.5,279,22.05,15
"9452",6.5,282,21.35,17
"9453",4.1,257,19.35,19
"9454",3.9,225,17.15,17
"9455",3.1,191,15.75,17
"9456",1.7,205,14.75,19
"9457",2.9,107,13.45,25
"9458",5.5,97,11.75,26
"9459",6.1,102,11.65,26
"9460",6,90,12.05,28
"9461",7.2,88,9.95,32
"9462",6.2,76,10.15,30
"9463",5.3,92,9.65,31
"9464",5.7,66,11.25,25
"9465",7.5,64,15.25,20
"9466",3.4,35,19.25,16
"9467",3.6,291,21.15,16
"9468",5.8,279,21.85,14
"9469",6.4,291,22.65,15
"9470",7,287,23.55,14
"9471",8.6,277,24.25,14
"9472",8.6,269,24.75,11
"9473",6.7,297,24.35,11
"9474",6.8,271,24.95,9
"9475",7,296,24.05,10
"9476",7.3,240,21.65,7
"9477",4.9,232,19.45,8
"9478",1.4,224,18.05,9
"9479",0.5,86,16.25,10
"9480",2,206,15.25,10
"9481",1.2,146,15.35,13
"9482",5.9,102,12.25,13
"9483",5.1,93,11.85,15
"9484",6.5,83,10.25,17
"9485",7.6,81,9.25,24
"9486",5.7,87,9.75,24
"9487",8.5,83,9.55,22
"9488",9,80,11.25,19
"9489",9.6,74,15.55,15
"9490",7.1,67,18.95,13
"9491",2.7,276,21.75,14
"9492",5.6,286,21.35,19
"9493",7.2,285,22.05,20
"9494",6.9,278,22.65,18
"9495",6.6,304,24.35,14
"9496",7.6,291,23.95,14
"9497",6.3,295,24.45,11
"9498",6.7,277,24.35,11
"9499",7.6,286,24.35,11
"9500",8.7,287,22.85,14
"9501",5.1,270,20.15,15
"9502",4.1,246,17.85,16
"9503",1,73,15.95,18
"9504",2.4,179,17.25,17
"9505",2.1,156,16.35,20
"9506",6.8,92,12.75,22
"9507",6,98,12.75,25
"9508",5.3,92,10.25,27
"9509",6.7,95,9.25,29
"9510",7.5,83,9.05,29
"9511",8.2,93,8.75,29
"9512",7.8,84,11.35,26
"9513",10.7,74,15.05,20
"9514",4.9,57,19.25,16
"9515",3.4,286,21.25,16
"9516",4.7,282,22.45,13
"9517",5,281,24.15,11
"9518",6.5,288,24.75,9
"9519",7.2,287,25.45,9
"9520",6.1,270,26.25,7
"9521",7.8,266,26.55,5
"9522",6.8,288,26.55,7
"9523",8.4,261,25.35,12
"9524",8.5,240,23.05,15
"9525",4.9,229,19.95,18
"9526",4.5,211,18.15,22
"9527",1.2,356,17.15,22
"9528",2.7,92,16.25,25
"9529",3.8,104,15.05,26
"9530",8.4,88,12.75,26
"9531",8.6,87,11.35,27
"9532",9.2,82,12.45,26
"9533",7.1,85,14.55,26
"9534",9,86,12.15,29
"9535",9.9,83,11.75,30
"9536",9.3,81,13.05,27
"9537",11,74,18.35,19
"9538",8.8,77,20.15,17
"9539",2.7,15,23.25,11
"9540",2.4,220,24.65,7
"9541",5.8,276,25.25,7
"9542",5.5,294,25.65,7
"9543",6.2,279,26.65,5
"9544",8,268,27.15,4
"9545",8.7,281,26.85,4
"9546",7.5,288,26.65,4
"9547",8.6,261,25.15,8
"9548",10,246,23.65,12
"9549",4.6,265,21.35,15
"9550",3.6,260,19.25,19
"9551",2.3,187,17.45,19
"9552",2.3,95,15.15,19
"9553",4,107,14.95,16
"9554",5,95,15.05,15
"9555",9.6,83,12.15,18
"9556",8.8,87,14.35,19
"9557",5.9,99,14.25,19
"9558",8.3,85,11.95,22
"9559",8.1,88,12.75,20
"9560",8.3,77,12.85,19
"9561",8.6,65,17.25,15
"9562",7.8,66,20.65,12
"9563",2.4,360,23.25,10
"9564",5.4,280,23.95,9
"9565",6.4,266,24.95,10
"9566",5,274,25.55,10
"9567",7.2,269,26.85,8
"9568",6.7,286,26.85,8
"9569",6.8,291,26.85,7
"9570",6.7,287,27.35,5
"9571",10.2,257,25.65,13
"9572",7.7,240,24.35,10
"9573",5.9,220,21.85,15
"9574",1.9,284,20.05,15
"9575",1.3,343,19.15,14
"9576",3.1,107,18.05,15
"9577",1.4,92,17.55,15
"9578",4.3,100,14.95,18
"9579",5.1,93,14.95,18
"9580",8.4,82,15.05,18
"9581",6,89,15.75,17
"9582",7.5,83,14.35,19
"9583",8,88,13.35,20
"9584",6.4,83,15.15,18
"9585",11.6,76,18.95,15
"9586",9.9,71,21.55,12
"9587",3.5,61,24.35,10
"9588",2.8,345,25.95,8
"9589",6.5,294,27.15,8
"9590",6.7,269,27.15,6
"9591",7.6,272,27.75,5
"9592",6.6,255,28.35,5
"9593",7.4,281,27.65,6
"9594",9.4,248,26.95,9
"9595",9.1,252,25.75,10
"9596",7.1,222,23.65,15
"9597",5,261,21.75,17
"9598",3.2,292,20.15,17
"9599",1,329,18.15,19
"9600",0.8,83,17.15,20
"9601",3.9,108,16.15,21
"9602",4.8,102,16.35,21
"9603",6.8,77,15.75,21
"9604",7,83,16.45,21
"9605",5.9,92,18.25,20
"9606",7.2,79,15.85,22
"9607",7.4,79,16.15,22
"9608",7.7,81,16.45,21
"9609",7.6,77,17.85,20
"9610",8,75,20.75,17
"9611",6.6,74,22.75,14
"9612",3.7,298,26.35,11
"9613",5.7,280,25.75,12
"9614",6.3,255,25.35,10
"9615",8.9,251,25.75,9
"9616",6.6,261,25.65,9
"9617",8.1,241,25.45,9
"9618",8.2,251,24.55,10
"9619",8.2,233,23.35,14
"9620",5,210,21.35,16
"9621",5.6,220,20.15,10
"9622",3.4,188,18.45,12
"9623",1.9,73,17.45,13
"9624",3.6,88,16.45,14
"9625",2.2,96,16.85,14
"9626",4.5,100,15.45,14
"9627",4.3,127,16.55,16
"9628",5.5,92,12.15,21
"9629",7.8,89,11.35,24
"9630",8.7,81,12.15,23
"9631",8.5,90,12.15,23
"9632",9.2,79,14.15,21
"9633",9.7,75,18.05,17
"9634",6.7,64,20.75,15
"9635",2.7,329,24.05,12
"9636",5.7,288,24.35,13
"9637",7,280,24.85,13
"9638",5.5,288,25.45,12
"9639",5.9,286,26.35,10
"9640",5.8,285,26.85,9
"9641",6.9,279,27.15,9
"9642",8.1,268,27.25,9
"9643",9.1,240,25.45,15
"9644",9.2,228,23.65,12
"9645",5.9,238,20.95,17
"9646",2.6,323,19.35,19
"9647",0.9,36,17.85,18
"9648",4.4,115,16.95,19
"9649",4.1,120,17.55,20
"9650",3.1,98,16.05,17
"9651",7.3,88,14.05,20
"9652",8.3,91,12.65,22
"9653",8.6,82,14.05,21
"9654",8.6,85,14.35,22
"9655",6.7,84,14.05,22
"9656",7.2,78,14.75,22
"9657",9.4,71,18.75,18
"9658",8.4,61,21.95,15
"9659",2.7,51,24.45,13
"9660",6.8,277,24.25,14
"9661",6.5,285,25.15,13
"9662",8.5,288,26.45,12
"9663",7.1,281,26.75,11
"9664",7.4,290,27.85,10
"9665",8.6,299,28.35,8
"9666",6.6,279,28.75,7
"9667",10.9,248,26.45,9
"9668",8,225,24.65,12
"9669",6,221,22.05,10
"9670",2.5,263,20.05,10
"9671",1.6,289,18.45,10
"9672",2.7,93,17.75,11
"9673",3.8,98,17.75,12
"9674",6.4,87,14.15,13
"9675",6.5,91,13.15,15
"9676",10,81,13.65,16
"9677",9.8,81,13.95,16
"9678",10.4,81,15.05,15
"9679",8.6,82,14.25,16
"9680",8.3,76,15.25,17
"9681",8.5,67,19.85,14
"9682",7.6,67,23.05,11
"9683",2.3,70,25.45,10
"9684",5.8,301,26.15,8
"9685",5.6,269,27.75,7
"9686",6.7,272,27.65,7
"9687",6.6,263,28.15,6
"9688",8.9,264,28.95,6
"9689",9.4,249,28.95,6
"9690",10.5,246,27.75,7
"9691",10.6,225,26.35,8
"9692",8.3,228,24.85,10
"9693",4.6,219,21.85,12
"9694",3,249,20.25,16
"9695",2.6,214,19.55,15
"9696",3.7,102,18.35,15
"9697",5,90,15.65,18
"9698",6.5,84,15.35,17
"9699",7,82,14.65,17
"9700",7.8,83,14.15,17
"9701",6.7,81,14.65,16
"9702",6.5,71,15.55,14
"9703",7.4,73,15.15,14
"9704",9.3,71,16.85,13
"9705",8.7,74,19.65,11
"9706",4,54,21.85,9
"9707",2.1,278,24.15,7
"9708",4.8,278,25.65,7
"9709",6.6,268,26.35,6
"9710",4.8,256,27.15,5
"9711",7.5,254,28.95,6
"9712",10,246,28.65,7
"9713",9.7,237,28.05,8
"9714",11.3,239,26.25,11
"9715",11.1,232,25.55,10
"9716",7.8,225,23.35,11
"9717",4.2,238,20.95,12
"9718",2.5,273,18.85,13
"9719",0.9,335,17.85,14
"9720",5,90,15.95,15
"9721",7.3,83,14.45,16
"9722",8.5,89,13.85,17
"9723",8.9,96,13.15,18
"9724",9.3,84,14.15,18
"9725",8.6,83,15.05,17
"9726",7.7,86,14.95,17
"9727",9,88,14.25,17
"9728",9.3,77,16.95,15
"9729",9.5,66,20.75,12
"9730",7.4,63,23.25,10
"9731",5.6,282,23.05,9
"9732",6.3,283,23.45,9
"9733",7.7,286,25.05,7
"9734",8,256,26.65,4
"9735",7.9,275,27.15,2
"9736",9.6,276,27.85,3
"9737",8.4,270,26.85,6
"9738",9.4,241,25.65,7
"9739",7.6,245,25.05,8
"9740",5.7,228,23.55,8
"9741",3.6,312,21.35,9
"9742",2.1,320,18.55,13
"9743",2.9,121,17.15,15
"9744",3.2,99,17.65,14
"9745",5.2,93,15.45,13
"9746",5.2,93,15.75,12
"9747",2.5,89,14.25,13
"9748",6.7,83,14.05,13
"9749",5.5,95,14.45,12
"9750",7.8,94,12.05,13
"9751",10,81,12.85,14
"9752",10.6,82,14.95,13
"9753",8.7,76,19.55,10
"9754",7.3,73,21.85,9
"9755",3.5,296,24.65,10
"9756",6.5,285,23.15,11
"9757",7.1,286,23.85,13
"9758",7.2,280,24.95,13
"9759",7.5,290,25.95,10
"9760",7,270,26.55,8
"9761",7.7,274,27.35,6
"9762",7.5,274,27.15,7
"9763",8.1,279,26.65,8
"9764",7.7,273,24.55,13
"9765",5.9,235,21.85,14
"9766",3.8,205,19.65,16
"9767",3.2,188,18.45,18
"9768",3.9,162,17.65,22
"9769",3.1,171,17.05,22
"9770",4.5,106,15.55,20
"9771",6,98,14.65,19
"9772",3.8,98,14.65,20
"9773",4.1,94,13.55,24
"9774",8.2,82,11.75,22
"9775",10.3,82,12.45,22
"9776",9.8,80,14.55,20
"9777",9.3,78,17.65,17
"9778",7.5,76,20.05,15
"9779",1.2,347,23.05,13
"9780",6.5,283,23.65,14
"9781",7,273,23.65,13
"9782",7.7,277,22.55,13
"9783",7.3,274,22.85,15
"9784",6.3,270,23.95,13
"9785",6.9,284,24.35,12
"9786",6.4,286,24.05,12
"9787",7.4,276,23.65,12
"9788",7.3,284,22.35,16
"9789",5.3,268,19.85,19
"9790",3,236,17.95,24
"9791",3.9,195,16.55,27
"9792",4.2,163,15.75,24
"9793",3,161,16.45,23
"9794",7.7,84,14.05,22
"9795",8.9,83,12.45,25
"9796",8.5,82,12.65,22
"9797",8.6,80,13.55,23
"9798",8.7,80,11.85,24
"9799",8,71,11.55,25
"9800",10.2,78,14.15,22
"9801",8.1,71,16.75,19
"9802",6,50,19.95,15
"9803",2.7,304,22.45,15
"9804",6.5,286,21.75,18
"9805",7,274,22.15,18
"9806",8.6,275,23.25,11
"9807",8.7,287,23.45,11
"9808",9,269,23.65,10
"9809",8.4,274,22.55,10
"9810",6.9,287,21.85,11
"9811",6.5,287,21.55,13
"9812",4.7,269,19.95,18
"9813",2.9,196,17.85,21
"9814",3.5,186,17.05,24
"9815",3.1,189,15.75,28
"9816",4,171,15.45,34
"9817",5.1,160,14.65,35
"9818",5.6,93,14.45,22
"9819",6.5,90,12.85,21
"9820",5.6,95,11.35,22
"9821",4.5,97,11.75,22
"9822",6.7,93,9.75,21
"9823",6.8,91,10.85,19
"9824",7.2,85,10.15,21
"9825",8.1,76,15.65,15
"9826",5.4,35,17.85,14
"9827",3,275,20.45,15
"9828",4.2,274,21.85,14
"9829",6.9,278,22.35,15
"9830",7.2,271,23.25,13
"9831",7.7,271,24.55,10
"9832",8,284,24.95,9
"9833",7.9,273,24.25,10
"9834",6.5,291,24.35,8
"9835",7.4,289,23.65,11
"9836",6.7,285,22.55,12
"9837",3.7,258,20.65,14
"9838",4.4,227,18.65,13
"9839",2.7,196,17.25,12
"9840",2.4,186,17.45,12
"9841",1.9,186,16.55,13
"9842",5.6,94,12.55,17
"9843",6.5,96,12.55,20
"9844",6.5,91,12.95,22
"9845",6.6,92,10.05,27
"9846",10.2,85,10.55,25
"9847",9.5,79,12.35,21
"9848",8,81,13.95,20
"9849",9.4,80,17.75,15
"9850",8.5,69,20.15,13
"9851",1.4,316,22.35,11
"9852",5.4,282,24.15,11
"9853",6.1,274,24.05,10
"9854",7,294,24.45,9
"9855",6.2,267,25.15,8
"9856",7.6,274,25.85,7
"9857",6.4,288,26.25,4
"9858",6.9,279,26.15,7
"9859",9.9,290,25.05,9
"9860",9.3,286,23.25,8
"9861",4.6,230,20.15,10
"9862",1,296,18.15,14
"9863",2.6,86,17.05,12
"9864",2.4,108,16.45,13
"9865",4.1,108,17.85,11
"9866",7.8,90,14.55,13
"9867",7.3,91,14.95,17
"9868",6.1,92,15.75,15
"9869",8.2,81,11.55,22
"9870",7.9,78,11.35,18
"9871",7.1,76,11.25,18
"9872",6.8,76,13.35,16
"9873",9.2,64,17.25,12
"9874",6,47,19.55,11
"9875",2.4,315,22.75,10
"9876",5.7,292,23.35,11
"9877",6.9,283,23.85,9
"9878",6.2,286,24.35,9
"9879",7.4,284,25.45,8
"9880",7.3,291,25.55,7
"9881",7.7,281,26.15,4
"9882",7.5,284,26.05,5
"9883",9.2,288,24.75,8
"9884",7.3,287,23.05,6
"9885",5.7,253,20.55,6
"9886",3.4,245,18.55,7
"9887",3.6,171,17.25,8
"9888",3.5,149,18.25,8
"9889",5,101,14.55,11
"9890",8.5,87,14.35,11
"9891",7.4,92,15.45,13
"9892",5.8,101,15.35,14
"9893",5.8,91,14.95,14
"9894",6.6,87,11.85,18
"9895",8,83,11.25,16
"9896",8,77,12.05,14
"9897",7.8,78,15.75,11
"9898",6.7,66,19.05,9
"9899",2.1,350,22.15,9
"9900",5.3,293,21.95,10
"9901",7.3,287,22.45,11
"9902",6.2,294,22.65,12
"9903",6.5,278,23.65,10
"9904",7.5,279,23.55,9
"9905",5.4,294,24.35,7
"9906",5.5,293,24.65,6
"9907",5.5,285,23.85,7
"9908",6.3,273,22.85,7
"9909",5.7,243,19.85,22
"9910",4.2,248,18.45,27
"9911",1,339,16.35,31
"9912",2.1,64,14.95,33
"9913",4.8,90,14.45,33
"9914",6.4,93,11.75,32
"9915",7.5,90,11.55,29
"9916",7.3,92,11.85,29
"9917",6.9,92,10.45,32
"9918",7.1,89,10.35,32
"9919",7.6,81,9.65,32
"9920",9,80,11.25,27
"9921",8.4,68,14.45,18
"9922",5.7,64,18.55,16
"9923",4.2,297,20.85,13
"9924",6,286,20.05,13
"9925",6.6,285,20.25,16
"9926",7.5,280,22.45,7
"9927",7.2,279,22.45,8
"9928",7.5,281,22.35,7
"9929",5.5,295,22.85,7
"9930",5.7,285,22.75,9
"9931",4.6,280,23.05,11
"9932",8.8,236,20.85,12
"9933",5.4,234,18.05,21
"9934",5,204,16.35,25
"9935",3.4,185,15.05,23
"9936",4.2,175,14.35,18
"9937",4,144,14.45,14
"9938",7,94,12.35,27
"9939",5.4,96,11.35,25
"9940",5,91,10.05,34
"9941",6,96,10.05,34
"9942",3.5,89,9.85,35
"9943",5.2,93,9.35,33
"9944",5.6,96,10.55,29
"9945",5.7,74,15.05,21
"9946",2.8,279,17.85,18
"9947",4.7,282,18.05,18
"9948",6.1,283,17.95,16
"9949",6.4,273,18.85,19
"9950",7.2,279,19.95,15
"9951",7.1,287,20.85,11
"9952",6.2,275,21.75,9
"9953",7.2,288,22.45,10
"9954",7.8,281,23.05,10
"9955",8.3,279,22.75,12
"9956",7.4,270,21.65,11
"9957",6.1,237,19.05,10
"9958",3.1,264,17.05,12
"9959",1.3,24,15.65,14
"9960",2.3,116,14.95,15
"9961",1.8,144,14.45,17
"9962",4.7,96,12.15,18
"9963",4.6,92,11.55,19
"9964",6.6,95,10.15,24
"9965",4.8,84,10.25,22
"9966",6.6,96,10.45,21
"9967",3.4,81,9.45,22
"9968",5.8,94,11.85,21
"9969",4.1,85,14.75,18
"9970",1.3,18,18.35,15
"9971",4.3,287,20.15,14
"9972",5.4,284,20.45,15
"9973",6.7,289,21.15,14
"9974",7.5,288,22.35,14
"9975",6.4,292,22.85,12
"9976",4.6,294,23.05,11
"9977",5.9,285,23.75,11
"9978",6.5,288,24.25,10
"9979",8.4,276,22.45,15
"9980",6.5,275,20.85,19
"9981",6.4,286,19.55,21
"9982",2.9,295,18.65,20
"9983",3.2,276,17.35,20
"9984",2.3,78,16.85,22
"9985",0.5,171,16.35,24
"9986",0.8,138,16.25,24
"9987",3.5,98,15.75,27
"9988",4.4,90,16.05,26
"9989",4.9,85,16.45,25
"9990",4.3,83,15.95,26
"9991",2.5,260,14.75,26
"9992",2.5,140,14.15,30
"9993",3.2,101,15.95,25
"9994",2.1,98,20.35,20
"9995",4.1,257,22.75,17
"9996",6.5,292,22.75,18
"9997",7.2,282,23.85,16
"9998",7.2,285,24.85,15
"9999",8.8,286,25.25,15
"10000",9.3,283,26.05,14
"10001",11,259,26.65,13
"10002",10.7,244,24.95,19
"10003",8.2,242,23.95,21
"10004",7.1,247,23.05,19
"10005",6.3,287,19.75,27
"10006",4.1,260,17.75,31
"10007",1.2,224,16.05,33
"10008",2.4,188,15.55,32
"10009",2.3,171,15.75,32
"10010",4,152,15.95,31
"10011",5.2,91,13.05,37
"10012",3.9,96,13.85,34
"10013",5,100,11.25,37
"10014",6.4,95,12.25,37
"10015",6.8,97,11.15,40
"10016",7.5,89,12.75,37
"10017",6.3,81,16.05,29
"10018",1.6,63,19.85,25
"10019",4.1,298,21.85,23
"10020",6.3,290,20.45,23
"10021",7.1,284,21.25,24
"10022",6.4,266,22.65,23
"10023",7.4,287,23.25,22
"10024",7.5,292,24.35,17
"10025",7.4,288,25.35,14
"10026",8.6,281,25.65,14
"10027",6.4,268,24.75,13
"10028",8.5,242,22.45,13
"10029",3.7,260,20.05,16
"10030",0.9,13,18.95,17
"10031",0.8,289,17.35,17
"10032",1.8,181,16.45,20
"10033",2.7,185,16.55,17
"10034",2,147,16.45,22
"10035",3.2,137,12.25,27
"10036",5.1,99,11.75,26
"10037",4.2,93,11.65,27
"10038",7,88,10.65,29
"10039",9.3,88,9.65,31
"10040",9.2,81,12.05,28
"10041",9.7,77,16.35,22
"10042",7,68,19.65,19
"10043",4.8,285,20.95,19
"10044",6.6,286,20.75,22
"10045",6.9,284,21.45,23
"10046",7.5,278,22.45,23
"10047",6.9,269,23.25,23
"10048",7.3,288,24.25,21
"10049",6.8,293,24.45,21
"10050",7.2,289,24.85,17
"10051",7.1,300,23.75,24
"10052",8.1,280,21.85,27
"10053",6.7,275,19.75,30
"10054",3.2,243,18.05,25
"10055",1.8,201,16.25,27
"10056",2.9,159,16.45,30
"10057",1.7,104,17.15,34
"10058",4.3,102,13.65,36
"10059",5.8,98,14.05,34
"10060",5.6,105,13.65,35
"10061",5.8,91,12.15,40
"10062",7,80,11.65,39
"10063",7,98,12.15,40
"10064",6.1,78,12.05,41
"10065",5.3,94,15.75,34
"10066",4,46,19.45,29
"10067",2.4,276,21.75,27
"10068",5.2,284,21.95,27
"10069",6.3,293,22.95,26
"10070",6.7,290,23.85,25
"10071",6.3,285,24.15,23
"10072",7.3,285,24.95,21
"10073",8.5,285,25.25,21
"10074",8,289,25.05,21
"10075",9.3,280,24.35,22
"10076",8.3,252,21.65,22
"10077",4.7,239,19.35,25
"10078",3.1,239,17.55,24
"10079",1,49,16.15,25
"10080",2.4,128,15.05,26
"10081",1.5,97,14.75,26
"10082",5.4,90,13.35,29
"10083",5.2,109,13.55,37
"10084",2.9,91,12.45,33
"10085",3.5,119,13.05,31
"10086",5.7,91,12.35,35
"10087",5.8,93,12.15,35
"10088",7.1,95,12.75,34
"10089",5.1,80,16.55,29
"10090",1.8,38,18.85,26
"10091",2,21,21.55,24
"10092",5.9,286,21.65,25
"10093",7.1,280,21.95,25
"10094",6.7,284,22.85,25
"10095",8.1,275,23.45,24
"10096",6.2,281,24.15,23
"10097",8.2,280,24.85,22
"10098",4.7,301,24.85,22
"10099",6.8,284,24.35,22
"10100",8.6,264,22.45,27
"10101",5,234,20.25,21
"10102",2.4,275,19.35,26
"10103",1.4,241,17.25,24
"10104",1.9,168,16.75,25
"10105",2.3,131,15.65,27
"10106",0.8,167,14.85,29
"10107",3.3,96,13.15,30
"10108",3.4,102,13.25,33
"10109",2.8,98,13.45,35
"10110",6.1,97,12.65,37
"10111",7.4,96,13.05,38
"10112",6.2,89,13.05,39
"10113",6.7,86,16.55,34
"10114",2.5,242,20.55,28
"10115",5.9,284,20.75,25
"10116",6.4,281,21.75,25
"10117",6.1,252,22.95,24
"10118",6.5,268,24.05,22
"10119",7.7,267,25.65,21
"10120",7.7,296,25.85,22
"10121",9.9,274,26.65,21
"10122",10.1,259,25.75,24
"10123",8.5,254,24.25,27
"10124",6.4,243,22.95,29
"10125",4.6,268,21.05,32
"10126",4.4,296,18.65,37
"10127",3.7,280,17.15,42
"10128",2.4,171,15.65,46
"10129",2.8,180,15.45,45
"10130",3.3,173,15.35,47
"10131",4.4,154,15.95,46
"10132",3.6,100,14.35,45
"10133",6.9,89,12.75,49
"10134",7.3,82,12.65,51
"10135",6.7,79,12.35,52
"10136",4.5,70,13.05,51
"10137",3.6,23,15.75,43
"10138",2.1,356,18.25,38
"10139",4.4,286,19.35,37
"10140",4.5,282,20.35,34
"10141",6.4,289,21.35,31
"10142",7.8,284,21.85,31
"10143",7.6,269,23.05,29
"10144",8.3,276,23.85,27
"10145",8.9,277,24.35,25
"10146",9.1,287,24.05,27
"10147",8.3,289,22.45,32
"10148",7.6,290,20.95,34
"10149",6.7,267,19.35,37
"10150",5.2,256,17.45,37
"10151",3.1,183,15.95,38
"10152",2.3,182,15.65,44
"10153",2.1,192,14.55,45
"10154",2.6,199,13.55,47
"10155",3.1,178,13.85,45
"10156",4.2,105,11.85,46
"10157",4.5,101,12.75,49
"10158",5.6,94,12.45,51
"10159",6.8,97,10.85,56
"10160",6.1,90,12.65,54
"10161",7.1,73,17.15,42
"10162",6.4,81,19.25,36
"10163",6,277,20.25,34
"10164",6.1,282,20.25,35
"10165",6.8,288,21.35,33
"10166",6.1,277,22.55,31
"10167",7.4,277,23.35,29
"10168",7.2,292,24.35,27
"10169",7.3,285,24.75,26
"10170",8.4,284,25.15,24
"10171",10.3,248,23.85,31
"10172",9.9,244,21.75,37
"10173",5.1,263,19.85,42
"10174",3.3,273,18.25,47
"10175",3,291,16.95,49
"10176",2.6,169,15.65,53
"10177",2,171,15.65,56
"10178",2.4,165,15.85,56
"10179",2.3,148,15.25,56
"10180",7,86,12.65,59
"10181",8.5,84,12.85,60
"10182",6.3,83,12.55,60
"10183",8,82,13.15,60
"10184",7.6,82,15.25,56
"10185",5.9,71,17.45,49
"10186",4.5,73,18.55,45
"10187",6.3,283,20.55,38
"10188",5.3,286,21.15,39
"10189",7,289,21.55,36
"10190",7.5,289,22.45,34
"10191",8,281,23.45,30
"10192",6.2,287,24.65,27
"10193",7.2,279,25.55,25
"10194",6.4,288,25.85,25
"10195",9.3,260,24.25,27
"10196",8.4,242,21.85,30
"10197",5,285,19.35,34
"10198",3.7,278,17.75,36
"10199",1.5,188,16.95,39
"10200",2.9,115,16.35,41
"10201",4.2,104,15.65,42
"10202",4.4,100,14.65,44
"10203",4.7,95,15.15,45
"10204",5.8,81,15.05,43
"10205",7.2,86,15.75,44
"10206",5.9,82,16.15,43
"10207",5,95,15.75,44
"10208",2.2,40,14.55,47
"10209",1.5,2,17.15,40
"10210",4.3,284,17.85,34
"10211",3.3,281,17.95,28
"10212",4.1,277,19.05,31
"10213",4.5,293,22.15,24
"10214",5.9,282,23.55,20
"10215",7.1,261,25.05,20
"10216",7.4,271,25.85,20
"10217",7.8,260,26.25,20
"10218",9.3,255,25.35,21
"10219",6.4,235,24.25,24
"10220",9.6,253,22.45,26
"10221",4.5,217,19.85,36
"10222",1.7,331,18.95,35
"10223",4.1,312,17.75,32
"10224",0.7,34,16.45,34
"10225",3,94,15.85,34
"10226",3.7,100,15.05,37
"10227",5.4,90,14.65,35
"10228",4.4,86,15.95,37
"10229",3.4,96,14.65,39
"10230",4.6,107,14.45,40
"10231",5.5,109,14.65,39
"10232",5.4,136,16.95,37
"10233",5.5,91,17.65,35
"10234",3.3,64,21.15,29
"10235",2,215,23.15,25
"10236",7.1,287,24.85,23
"10237",6.4,284,25.45,23
"10238",8.5,277,26.45,22
"10239",7.9,265,26.85,21
"10240",8.6,264,27.45,20
"10241",8.6,247,27.65,18
"10242",10.7,272,25.45,24
"10243",9,245,24.85,25
"10244",6.4,272,22.45,31
"10245",6,252,21.15,34
"10246",4.4,212,19.55,35
"10247",2.3,194,19.55,35
"10248",0.3,173,18.35,38
"10249",1.8,104,18.05,38
"10250",3.3,105,16.95,39
"10251",3.3,100,15.75,41
"10252",3.2,87,16.15,41
"10253",1.2,85,14.05,50
"10254",0.9,57,14.15,50
"10255",5.4,94,13.95,46
"10256",4.7,91,14.75,43
"10257",5.3,62,18.95,36
"10258",3.6,293,18.85,37
"10259",4.5,281,20.45,35
"10260",4.9,283,21.35,32
"10261",5.9,287,23.65,28
"10262",8,288,24.05,28
"10263",7.6,292,25.05,25
"10264",8.6,290,26.15,23
"10265",6.4,297,26.15,23
"10266",8,274,26.75,22
"10267",8.2,265,25.45,22
"10268",6,257,24.45,23
"10269",6.2,235,22.25,24
"10270",3.8,261,20.35,27
"10271",1.2,80,18.85,28
"10272",1.3,94,18.05,30
"10273",1.4,159,18.45,30
"10274",1,129,18.05,31
"10275",4.8,98,15.25,33
"10276",7.1,86,14.95,35
"10277",8.1,86,14.75,37
"10278",8.1,89,14.15,37
"10279",8.2,79,15.85,36
"10280",5.6,73,17.15,34
"10281",3.6,7,18.35,31
"10282",4.6,273,18.25,31
"10283",5.2,287,19.05,33
"10284",6,287,21.05,34
"10285",6.6,286,22.25,29
"10286",6.2,273,23.05,27
"10287",7.4,279,23.95,23
"10288",7,288,25.35,21
"10289",6.5,278,25.75,22
"10290",7.2,283,26.45,21
"10291",8.9,278,26.25,20
"10292",8.1,284,23.95,27
"10293",5.7,266,22.45,26
